UC2_Literal,Report Number,Report Date,Location,Beat,Neigborhood,NPU,Lat,Long,
LARCENY-NON VEHICLE,201421387,5/21/20,3346 MARTIN L KING JR DR SW,407,Adamsville,H,33.75409,-84.49771,
AUTO THEFT,201421404,5/21/20,831 ESSIE AVE SE,607,Ormewood Park,W,33.73173,-84.3557,
BURGLARY,201421468,5/21/20,2748 BONNYBROOK DR SW,411,Greenbriar,R,33.69449,-84.47839,
LARCENY-FROM VEHICLE,201421499,5/21/20,2975 HEADLAND DR SW @BIG LOTS - HEADLAND,411,Greenbriar,R,33.69168,-84.4872,
LARCENY-NON VEHICLE,201421504,5/21/20,235 PEACHTREE ST NE @ATL GAS LIGHT TOWER,509,Downtown,M,33.76044,-84.38702,
LARCENY-FROM VEHICLE,201421509,5/21/20,3505 PARC CIR SW,409,Southwest,R,33.69864,-84.4974,
LARCENY-NON VEHICLE,201421538,5/21/20,327 PETERS ST SW,507,Castleberry Hill,M,33.74586,-84.40382,
LARCENY-FROM VEHICLE,201421611,5/21/20,625 PIEDMONT AVE,505,Midtown,E,33.77153,-84.38144,
AGG ASSAULT,201421690,5/21/20,140 PINE ST NE @SAVANNAH SUITES,509,Downtown,M,33.7678,-84.38297,
AGG ASSAULT,201421769,5/21/20,31 PEACHTREE ST SW,511,Downtown,M,33.75365,-84.39048,
LARCENY-FROM VEHICLE,201421818,5/21/20,1001 PIEDMONT AVE NE,502,Midtown,E,33.78202,-84.38022,
LARCENY-FROM VEHICLE,201411232,5/21/20,180 HARIETT ST,305,Hills Park,D,33.80231,-84.43238,
AUTO THEFT,201420271,5/21/20,840 MCDONOUGH BLVD SE,607,Custer/McDonough/Guice,W,33.70874,-84.35887,
LARCENY-FROM VEHICLE,201420364,5/21/20,2520 JONESBORO RD SE,308,Leila Valley,Z,33.68463,-84.36481,
LARCENY-FROM VEHICLE,201420375,5/21/20,1434 ALMONT DR SW,403,Oakland City,S,33.72578,-84.43495,
LARCENY-FROM VEHICLE,201420391,5/21/20,660 UNIVERSITY AVE SW,301,Adair Park,V,33.7216,-84.40926,
LARCENY-NON VEHICLE,201420405,5/21/20,322 DECATUR ST SE,604,Sweet Auburn,M,33.74997,-84.3786,
LARCENY-FROM VEHICLE,201420422,5/21/20,1072 CASCADE AVE SW,403,Cascade Avenue/Road,S,33.72605,-84.44581,
BURGLARY,201420449,5/21/20,1295 SPRING ST NW,502,Midtown,E,33.79104,-84.38857,
LARCENY-FROM VEHICLE,201422039,5/21/20,2080 DEFOOR AVE NW,204,Underwood Hills,D,33.81207,-84.42633,
LARCENY-NON VEHICLE,201422079,5/21/20,232 FORSYTH ST SW @Multiple,512,Downtown,M,33.74852,-84.39636,
AUTO THEFT,201422080,5/21/20,2535 CENTER ST NW,113,Carey Park,G,33.79029,-84.4712,
LARCENY-NON VEHICLE,201428036,5/21/20,6000 N. TERMINAL PKWY,706,,,33.64184,-84.4477,
LARCENY-FROM VEHICLE,201422039,5/21/20,2080 DEFOOR AVE NW,204,Underwood Hills,D,33.81207,-84.42633,
LARCENY-NON VEHICLE,201422079,5/21/20,232 FORSYTH ST SW @Multiple,512,Downtown,M,33.74852,-84.39636,
AUTO THEFT,201422080,5/21/20,2535 CENTER ST NW,113,Carey Park,G,33.79029,-84.4712,
LARCENY-NON VEHICLE,201428036,5/21/20,6000 N. TERMINAL PKWY,706,,,33.64184,-84.4477,
AUTO THEFT,201420271,5/21/20,840 MCDONOUGH BLVD SE,607,Custer/McDonough/Guice,W,33.70874,-84.35887,
LARCENY-FROM VEHICLE,201420364,5/21/20,2520 JONESBORO RD SE,308,Leila Valley,Z,33.68463,-84.36481,
LARCENY-FROM VEHICLE,201420375,5/21/20,1434 ALMONT DR SW,403,Oakland City,S,33.72578,-84.43495,
LARCENY-FROM VEHICLE,201420391,5/21/20,660 UNIVERSITY AVE SW,301,Adair Park,V,33.7216,-84.40926,
LARCENY-NON VEHICLE,201420405,5/21/20,322 DECATUR ST SE,604,Sweet Auburn,M,33.74997,-84.3786,
LARCENY-FROM VEHICLE,201420422,5/21/20,1072 CASCADE AVE SW,403,Cascade Avenue/Road,S,33.72605,-84.44581,
BURGLARY,201420449,5/21/20,1295 SPRING ST NW,502,Midtown,E,33.79104,-84.38857,
LARCENY-FROM VEHICLE,201420481,5/21/20,3455 EMPIRE BLVD,312,Glenrose Heights,Z,33.66014,-84.39235,
AGG ASSAULT,201420495,5/21/20,1670 MELROSE DR SW,306,Sylvan Hills,X,33.70942,-84.42124,
BURGLARY,201420702,5/21/20,3020 THORNBERRY LN SW,414,Brentwood,P,33.67345,-84.50516,
AUTO THEFT,201420734,5/21/20,265 9TH ST NE,503,Midtown,E,33.78047,-84.37869,
LARCENY-NON VEHICLE,201420744,5/21/20,400 PARK DR NE @PARK DRIVE EXIT,502,,E,33.78645,-84.37163,
LARCENY-NON VEHICLE,201420788,5/21/20,1104 COLQUITT AVE NE,602,Inman Park,N,33.76539,-84.35089,
LARCENY-FROM VEHICLE,201420827,5/21/20,1406 HEIGHT PARKS DR SE,607,Custer/McDonough/Guice,W,33.71566,-84.35084,
LARCENY-NON VEHICLE,201420849,5/21/20,95 PEYTON RD SW,405,Harland Terrace,I,33.75041,-84.46909,
LARCENY-FROM VEHICLE,201420949,5/21/20,3350 DONALD LEE HOLLOWELL PKWY NW,114,Bankhead/Bolton,H,33.78988,-84.49956,
LARCENY-NON VEHICLE,201420957,5/21/20,1145 PRINCESS AVE SW,403,Oakland City,S,33.72374,-84.42549,
LARCENY-NON VEHICLE,201420975,5/21/20,3626 REMBRANDT RD NW,202,Kingswood,A,33.85397,-84.4193,
AUTO THEFT,201421023,5/21/20,1386 HEIGHTS PARK DR SE,607,Custer/McDonough/Guice,W,33.71596,-84.35085,
LARCENY-NON VEHICLE,201421051,5/21/20,411 WOODWARD AVE NE,605,Grant Park,W,33.74537,-84.37405,
LARCENY-FROM VEHICLE,201421122,5/21/20,4155 RANDALL CT NW,202,Mt. Paran/Northside,A,33.86826,-84.42948,
LARCENY-FROM VEHICLE,201421123,5/21/20,3230 CUSHMAN CIR SW,406,,I,33.74849,-84.49314,
LARCENY-NON VEHICLE,201421141,5/21/20,64 BROAD ST SW,511,Downtown,M,33.75266,-84.39246,
BURGLARY,201421167,5/21/20,1074 WELCH ST SW,302,Pittsburgh,V,33.72556,-84.40463,
LARCENY-NON VEHICLE,201421188,5/21/20,1720 MARTIN L KING JR DR SW,104,Mozley Park,K,33.75083,-84.44341,
LARCENY-NON VEHICLE,201421344,5/21/20,3796 PARIAN RIDGE RD NW,201,Pleasant Hill,A,33.85888,-84.44383,
LARCENY-NON VEHICLE,201421387,5/21/20,3346 MARTIN L KING JR DR SW,407,Adamsville,H,33.75409,-84.49771,
AUTO THEFT,201421404,5/21/20,831 ESSIE AVE SE,607,Ormewood Park,W,33.73173,-84.3557,
BURGLARY,201421468,5/21/20,2748 BONNYBROOK DR SW,411,Greenbriar,R,33.69449,-84.47839,
LARCENY-FROM VEHICLE,201421499,5/21/20,2975 HEADLAND DR SW @BIG LOTS - HEADLAND,411,Greenbriar,R,33.69168,-84.4872,
LARCENY-NON VEHICLE,201421504,5/21/20,235 PEACHTREE ST NE @ATL GAS LIGHT TOWER,509,Downtown,M,33.76044,-84.38702,
LARCENY-FROM VEHICLE,201421509,5/21/20,3505 PARC CIR SW,409,Southwest,R,33.69864,-84.4974,
LARCENY-NON VEHICLE,201421538,5/21/20,327 PETERS ST SW,507,Castleberry Hill,M,33.74586,-84.40382,
LARCENY-FROM VEHICLE,201421611,5/21/20,625 PIEDMONT AVE,505,Midtown,E,33.77153,-84.38144,
AGG ASSAULT,201421690,5/21/20,140 PINE ST NE @SAVANNAH SUITES,509,Downtown,M,33.7678,-84.38297,
AGG ASSAULT,201421769,5/21/20,31 PEACHTREE ST SW,511,Downtown,M,33.75365,-84.39048,
LARCENY-FROM VEHICLE,201421818,5/21/20,1001 PIEDMONT AVE NE,502,Midtown,E,33.78202,-84.38022,
LARCENY-FROM VEHICLE,201411232,5/21/20,180 HARIETT ST,305,Hills Park,D,33.80231,-84.43238,
LARCENY-FROM VEHICLE,201420481,5/21/20,3455 EMPIRE BLVD,312,Glenrose Heights,Z,33.66014,-84.39235,
AGG ASSAULT,201420495,5/21/20,1670 MELROSE DR SW,306,Sylvan Hills,X,33.70942,-84.42124,
BURGLARY,201420702,5/21/20,3020 THORNBERRY LN SW,414,Brentwood,P,33.67345,-84.50516,
AUTO THEFT,201420734,5/21/20,265 9TH ST NE,503,Midtown,E,33.78047,-84.37869,
LARCENY-NON VEHICLE,201420744,5/21/20,400 PARK DR NE @PARK DRIVE EXIT,502,,E,33.78645,-84.37163,
LARCENY-NON VEHICLE,201420788,5/21/20,1104 COLQUITT AVE NE,602,Inman Park,N,33.76539,-84.35089,
LARCENY-FROM VEHICLE,201420827,5/21/20,1406 HEIGHT PARKS DR SE,607,Custer/McDonough/Guice,W,33.71566,-84.35084,
LARCENY-NON VEHICLE,201420849,5/21/20,95 PEYTON RD SW,405,Harland Terrace,I,33.75041,-84.46909,
LARCENY-FROM VEHICLE,201420949,5/21/20,3350 DONALD LEE HOLLOWELL PKWY NW,114,Bankhead/Bolton,H,33.78988,-84.49956,
LARCENY-NON VEHICLE,201420957,5/21/20,1145 PRINCESS AVE SW,403,Oakland City,S,33.72374,-84.42549,
LARCENY-NON VEHICLE,201420975,5/21/20,3626 REMBRANDT RD NW,202,Kingswood,A,33.85397,-84.4193,
AUTO THEFT,201421023,5/21/20,1386 HEIGHTS PARK DR SE,607,Custer/McDonough/Guice,W,33.71596,-84.35085,
LARCENY-NON VEHICLE,201421051,5/21/20,411 WOODWARD AVE NE,605,Grant Park,W,33.74537,-84.37405,
LARCENY-FROM VEHICLE,201421122,5/21/20,4155 RANDALL CT NW,202,Mt. Paran/Northside,A,33.86826,-84.42948,
LARCENY-FROM VEHICLE,201421123,5/21/20,3230 CUSHMAN CIR SW,406,,I,33.74849,-84.49314,
LARCENY-NON VEHICLE,201421141,5/21/20,64 BROAD ST SW,511,Downtown,M,33.75266,-84.39246,
BURGLARY,201421167,5/21/20,1074 WELCH ST SW,302,Pittsburgh,V,33.72556,-84.40463,
LARCENY-NON VEHICLE,201421188,5/21/20,1720 MARTIN L KING JR DR SW,104,Mozley Park,K,33.75083,-84.44341,
LARCENY-NON VEHICLE,201421344,5/21/20,3796 PARIAN RIDGE RD NW,201,Pleasant Hill,A,33.85888,-84.44383,
LARCENY-NON VEHICLE,201421387,5/21/20,3346 MARTIN L KING JR DR SW,407,Adamsville,H,33.75409,-84.49771,
AUTO THEFT,201421404,5/21/20,831 ESSIE AVE SE,607,Ormewood Park,W,33.73173,-84.3557,
BURGLARY,201421468,5/21/20,2748 BONNYBROOK DR SW,411,Greenbriar,R,33.69449,-84.47839,
LARCENY-FROM VEHICLE,201421499,5/21/20,2975 HEADLAND DR SW @BIG LOTS - HEADLAND,411,Greenbriar,R,33.69168,-84.4872,
LARCENY-NON VEHICLE,201421504,5/21/20,235 PEACHTREE ST NE @ATL GAS LIGHT TOWER,509,Downtown,M,33.76044,-84.38702,
LARCENY-FROM VEHICLE,201421509,5/21/20,3505 PARC CIR SW,409,Southwest,R,33.69864,-84.4974,
LARCENY-NON VEHICLE,201421538,5/21/20,327 PETERS ST SW,507,Castleberry Hill,M,33.74586,-84.40382,
LARCENY-FROM VEHICLE,201421611,5/21/20,625 PIEDMONT AVE,505,Midtown,E,33.77153,-84.38144,
AGG ASSAULT,201421690,5/21/20,140 PINE ST NE @SAVANNAH SUITES,509,Downtown,M,33.7678,-84.38297,
AGG ASSAULT,201421769,5/21/20,31 PEACHTREE ST SW,511,Downtown,M,33.75365,-84.39048,
LARCENY-FROM VEHICLE,201421818,5/21/20,1001 PIEDMONT AVE NE,502,Midtown,E,33.78202,-84.38022,
LARCENY-FROM VEHICLE,201422039,5/21/20,2080 DEFOOR AVE NW,204,Underwood Hills,D,33.81207,-84.42633,
LARCENY-NON VEHICLE,201422079,5/21/20,232 FORSYTH ST SW @Multiple,512,Downtown,M,33.74852,-84.39636,
AUTO THEFT,201422080,5/21/20,2535 CENTER ST NW,113,Carey Park,G,33.79029,-84.4712,
LARCENY-NON VEHICLE,201428036,5/21/20,6000 N. TERMINAL PKWY,706,,,33.64184,-84.4477,
AUTO THEFT,201420271,5/21/20,840 MCDONOUGH BLVD SE,607,Custer/McDonough/Guice,W,33.70874,-84.35887,
LARCENY-FROM VEHICLE,201420364,5/21/20,2520 JONESBORO RD SE,308,Leila Valley,Z,33.68463,-84.36481,
LARCENY-FROM VEHICLE,201420375,5/21/20,1434 ALMONT DR SW,403,Oakland City,S,33.72578,-84.43495,
LARCENY-FROM VEHICLE,201420391,5/21/20,660 UNIVERSITY AVE SW,301,Adair Park,V,33.7216,-84.40926,
LARCENY-NON VEHICLE,201420405,5/21/20,322 DECATUR ST SE,604,Sweet Auburn,M,33.74997,-84.3786,
LARCENY-FROM VEHICLE,201420422,5/21/20,1072 CASCADE AVE SW,403,Cascade Avenue/Road,S,33.72605,-84.44581,
BURGLARY,201420449,5/21/20,1295 SPRING ST NW,502,Midtown,E,33.79104,-84.38857,
LARCENY-FROM VEHICLE,201411232,5/21/20,180 HARIETT ST,305,Hills Park,D,33.80231,-84.43238,
LARCENY-FROM VEHICLE,201422039,5/21/20,2080 DEFOOR AVE NW,204,Underwood Hills,D,33.81207,-84.42633,
LARCENY-NON VEHICLE,201422079,5/21/20,232 FORSYTH ST SW @Multiple,512,Downtown,M,33.74852,-84.39636,
AUTO THEFT,201422080,5/21/20,2535 CENTER ST NW,113,Carey Park,G,33.79029,-84.4712,
LARCENY-NON VEHICLE,201428036,5/21/20,6000 N. TERMINAL PKWY,706,,,33.64184,-84.4477,
AUTO THEFT,201420271,5/21/20,840 MCDONOUGH BLVD SE,607,Custer/McDonough/Guice,W,33.70874,-84.35887,
LARCENY-FROM VEHICLE,201420364,5/21/20,2520 JONESBORO RD SE,308,Leila Valley,Z,33.68463,-84.36481,
LARCENY-FROM VEHICLE,201420375,5/21/20,1434 ALMONT DR SW,403,Oakland City,S,33.72578,-84.43495,
LARCENY-FROM VEHICLE,201420391,5/21/20,660 UNIVERSITY AVE SW,301,Adair Park,V,33.7216,-84.40926,
LARCENY-NON VEHICLE,201420405,5/21/20,322 DECATUR ST SE,604,Sweet Auburn,M,33.74997,-84.3786,
LARCENY-FROM VEHICLE,201420422,5/21/20,1072 CASCADE AVE SW,403,Cascade Avenue/Road,S,33.72605,-84.44581,
BURGLARY,201420449,5/21/20,1295 SPRING ST NW,502,Midtown,E,33.79104,-84.38857,
LARCENY-FROM VEHICLE,201411232,5/21/20,180 HARIETT ST,305,Hills Park,D,33.80231,-84.43238,
LARCENY-FROM VEHICLE,201420481,5/21/20,3455 EMPIRE BLVD,312,Glenrose Heights,Z,33.66014,-84.39235,
AGG ASSAULT,201420495,5/21/20,1670 MELROSE DR SW,306,Sylvan Hills,X,33.70942,-84.42124,
BURGLARY,201420702,5/21/20,3020 THORNBERRY LN SW,414,Brentwood,P,33.67345,-84.50516,
AUTO THEFT,201420734,5/21/20,265 9TH ST NE,503,Midtown,E,33.78047,-84.37869,
LARCENY-NON VEHICLE,201420744,5/21/20,400 PARK DR NE @PARK DRIVE EXIT,502,,E,33.78645,-84.37163,
LARCENY-NON VEHICLE,201420788,5/21/20,1104 COLQUITT AVE NE,602,Inman Park,N,33.76539,-84.35089,
LARCENY-FROM VEHICLE,201420827,5/21/20,1406 HEIGHT PARKS DR SE,607,Custer/McDonough/Guice,W,33.71566,-84.35084,
LARCENY-NON VEHICLE,201420849,5/21/20,95 PEYTON RD SW,405,Harland Terrace,I,33.75041,-84.46909,
LARCENY-FROM VEHICLE,201420949,5/21/20,3350 DONALD LEE HOLLOWELL PKWY NW,114,Bankhead/Bolton,H,33.78988,-84.49956,
LARCENY-NON VEHICLE,201420957,5/21/20,1145 PRINCESS AVE SW,403,Oakland City,S,33.72374,-84.42549,
LARCENY-NON VEHICLE,201420975,5/21/20,3626 REMBRANDT RD NW,202,Kingswood,A,33.85397,-84.4193,
AUTO THEFT,201421023,5/21/20,1386 HEIGHTS PARK DR SE,607,Custer/McDonough/Guice,W,33.71596,-84.35085,
LARCENY-NON VEHICLE,201421051,5/21/20,411 WOODWARD AVE NE,605,Grant Park,W,33.74537,-84.37405,
LARCENY-FROM VEHICLE,201421122,5/21/20,4155 RANDALL CT NW,202,Mt. Paran/Northside,A,33.86826,-84.42948,
LARCENY-FROM VEHICLE,201421123,5/21/20,3230 CUSHMAN CIR SW,406,,I,33.74849,-84.49314,
LARCENY-NON VEHICLE,201421141,5/21/20,64 BROAD ST SW,511,Downtown,M,33.75266,-84.39246,
BURGLARY,201421167,5/21/20,1074 WELCH ST SW,302,Pittsburgh,V,33.72556,-84.40463,
LARCENY-NON VEHICLE,201421188,5/21/20,1720 MARTIN L KING JR DR SW,104,Mozley Park,K,33.75083,-84.44341,
LARCENY-NON VEHICLE,201421344,5/21/20,3796 PARIAN RIDGE RD NW,201,Pleasant Hill,A,33.85888,-84.44383,
LARCENY-NON VEHICLE,201421387,5/21/20,3346 MARTIN L KING JR DR SW,407,Adamsville,H,33.75409,-84.49771,
AUTO THEFT,201421404,5/21/20,831 ESSIE AVE SE,607,Ormewood Park,W,33.73173,-84.3557,
BURGLARY,201421468,5/21/20,2748 BONNYBROOK DR SW,411,Greenbriar,R,33.69449,-84.47839,
LARCENY-FROM VEHICLE,201421499,5/21/20,2975 HEADLAND DR SW @BIG LOTS - HEADLAND,411,Greenbriar,R,33.69168,-84.4872,
LARCENY-NON VEHICLE,201421504,5/21/20,235 PEACHTREE ST NE @ATL GAS LIGHT TOWER,509,Downtown,M,33.76044,-84.38702,
LARCENY-FROM VEHICLE,201421509,5/21/20,3505 PARC CIR SW,409,Southwest,R,33.69864,-84.4974,
LARCENY-NON VEHICLE,201421538,5/21/20,327 PETERS ST SW,507,Castleberry Hill,M,33.74586,-84.40382,
LARCENY-FROM VEHICLE,201421611,5/21/20,625 PIEDMONT AVE,505,Midtown,E,33.77153,-84.38144,
AGG ASSAULT,201421690,5/21/20,140 PINE ST NE @SAVANNAH SUITES,509,Downtown,M,33.7678,-84.38297,
AGG ASSAULT,201421769,5/21/20,31 PEACHTREE ST SW,511,Downtown,M,33.75365,-84.39048,
LARCENY-FROM VEHICLE,201421818,5/21/20,1001 PIEDMONT AVE NE,502,Midtown,E,33.78202,-84.38022,
LARCENY-FROM VEHICLE,201422039,5/21/20,2080 DEFOOR AVE NW,204,Underwood Hills,D,33.81207,-84.42633,
LARCENY-NON VEHICLE,201422079,5/21/20,232 FORSYTH ST SW @Multiple,512,Downtown,M,33.74852,-84.39636,
AUTO THEFT,201422080,5/21/20,2535 CENTER ST NW,113,Carey Park,G,33.79029,-84.4712,
LARCENY-NON VEHICLE,201428036,5/21/20,6000 N. TERMINAL PKWY,706,,,33.64184,-84.4477,
LARCENY-FROM VEHICLE,201420481,5/21/20,3455 EMPIRE BLVD,312,Glenrose Heights,Z,33.66014,-84.39235,
AGG ASSAULT,201420495,5/21/20,1670 MELROSE DR SW,306,Sylvan Hills,X,33.70942,-84.42124,
BURGLARY,201420702,5/21/20,3020 THORNBERRY LN SW,414,Brentwood,P,33.67345,-84.50516,
AUTO THEFT,201420734,5/21/20,265 9TH ST NE,503,Midtown,E,33.78047,-84.37869,
LARCENY-NON VEHICLE,201420744,5/21/20,400 PARK DR NE @PARK DRIVE EXIT,502,,E,33.78645,-84.37163,
LARCENY-NON VEHICLE,201420788,5/21/20,1104 COLQUITT AVE NE,602,Inman Park,N,33.76539,-84.35089,
LARCENY-FROM VEHICLE,201420827,5/21/20,1406 HEIGHT PARKS DR SE,607,Custer/McDonough/Guice,W,33.71566,-84.35084,
LARCENY-NON VEHICLE,201420849,5/21/20,95 PEYTON RD SW,405,Harland Terrace,I,33.75041,-84.46909,
LARCENY-FROM VEHICLE,201420949,5/21/20,3350 DONALD LEE HOLLOWELL PKWY NW,114,Bankhead/Bolton,H,33.78988,-84.49956,
LARCENY-NON VEHICLE,201420957,5/21/20,1145 PRINCESS AVE SW,403,Oakland City,S,33.72374,-84.42549,
LARCENY-NON VEHICLE,201420975,5/21/20,3626 REMBRANDT RD NW,202,Kingswood,A,33.85397,-84.4193,
AUTO THEFT,201421023,5/21/20,1386 HEIGHTS PARK DR SE,607,Custer/McDonough/Guice,W,33.71596,-84.35085,
LARCENY-NON VEHICLE,201421051,5/21/20,411 WOODWARD AVE NE,605,Grant Park,W,33.74537,-84.37405,
LARCENY-FROM VEHICLE,201421122,5/21/20,4155 RANDALL CT NW,202,Mt. Paran/Northside,A,33.86826,-84.42948,
LARCENY-FROM VEHICLE,201421123,5/21/20,3230 CUSHMAN CIR SW,406,,I,33.74849,-84.49314,
LARCENY-NON VEHICLE,201421141,5/21/20,64 BROAD ST SW,511,Downtown,M,33.75266,-84.39246,
BURGLARY,201421167,5/21/20,1074 WELCH ST SW,302,Pittsburgh,V,33.72556,-84.40463,
LARCENY-NON VEHICLE,201421188,5/21/20,1720 MARTIN L KING JR DR SW,104,Mozley Park,K,33.75083,-84.44341,
LARCENY-NON VEHICLE,201421344,5/21/20,3796 PARIAN RIDGE RD NW,201,Pleasant Hill,A,33.85888,-84.44383,
LARCENY-NON VEHICLE,201421387,5/21/20,3346 MARTIN L KING JR DR SW,407,Adamsville,H,33.75409,-84.49771,
AUTO THEFT,201421404,5/21/20,831 ESSIE AVE SE,607,Ormewood Park,W,33.73173,-84.3557,
BURGLARY,201421468,5/21/20,2748 BONNYBROOK DR SW,411,Greenbriar,R,33.69449,-84.47839,
LARCENY-FROM VEHICLE,201421499,5/21/20,2975 HEADLAND DR SW @BIG LOTS - HEADLAND,411,Greenbriar,R,33.69168,-84.4872,
LARCENY-NON VEHICLE,201421504,5/21/20,235 PEACHTREE ST NE @ATL GAS LIGHT TOWER,509,Downtown,M,33.76044,-84.38702,
LARCENY-FROM VEHICLE,201421509,5/21/20,3505 PARC CIR SW,409,Southwest,R,33.69864,-84.4974,
LARCENY-NON VEHICLE,201421538,5/21/20,327 PETERS ST SW,507,Castleberry Hill,M,33.74586,-84.40382,
LARCENY-FROM VEHICLE,201421611,5/21/20,625 PIEDMONT AVE,505,Midtown,E,33.77153,-84.38144,
AGG ASSAULT,201421690,5/21/20,140 PINE ST NE @SAVANNAH SUITES,509,Downtown,M,33.7678,-84.38297,
AGG ASSAULT,201421769,5/21/20,31 PEACHTREE ST SW,511,Downtown,M,33.75365,-84.39048,
LARCENY-FROM VEHICLE,201421818,5/21/20,1001 PIEDMONT AVE NE,502,Midtown,E,33.78202,-84.38022,
LARCENY-FROM VEHICLE,201411232,5/21/20,180 HARIETT ST,305,Hills Park,D,33.80231,-84.43238,
AUTO THEFT,201420271,5/21/20,840 MCDONOUGH BLVD SE,607,Custer/McDonough/Guice,W,33.70874,-84.35887,
LARCENY-FROM VEHICLE,201420364,5/21/20,2520 JONESBORO RD SE,308,Leila Valley,Z,33.68463,-84.36481,
LARCENY-FROM VEHICLE,201420375,5/21/20,1434 ALMONT DR SW,403,Oakland City,S,33.72578,-84.43495,
LARCENY-FROM VEHICLE,201420391,5/21/20,660 UNIVERSITY AVE SW,301,Adair Park,V,33.7216,-84.40926,
LARCENY-NON VEHICLE,201420405,5/21/20,322 DECATUR ST SE,604,Sweet Auburn,M,33.74997,-84.3786,
LARCENY-FROM VEHICLE,201420422,5/21/20,1072 CASCADE AVE SW,403,Cascade Avenue/Road,S,33.72605,-84.44581,
BURGLARY,201420449,5/21/20,1295 SPRING ST NW,502,Midtown,E,33.79104,-84.38857,
LARCENY-FROM VEHICLE,201420481,5/21/20,3455 EMPIRE BLVD,312,Glenrose Heights,Z,33.66014,-84.39235,
AGG ASSAULT,201420495,5/21/20,1670 MELROSE DR SW,306,Sylvan Hills,X,33.70942,-84.42124,
BURGLARY,201420702,5/21/20,3020 THORNBERRY LN SW,414,Brentwood,P,33.67345,-84.50516,
AUTO THEFT,201420734,5/21/20,265 9TH ST NE,503,Midtown,E,33.78047,-84.37869,
LARCENY-NON VEHICLE,201420744,5/21/20,400 PARK DR NE @PARK DRIVE EXIT,502,,E,33.78645,-84.37163,
LARCENY-NON VEHICLE,201420788,5/21/20,1104 COLQUITT AVE NE,602,Inman Park,N,33.76539,-84.35089,
LARCENY-FROM VEHICLE,201420827,5/21/20,1406 HEIGHT PARKS DR SE,607,Custer/McDonough/Guice,W,33.71566,-84.35084,
LARCENY-NON VEHICLE,201420849,5/21/20,95 PEYTON RD SW,405,Harland Terrace,I,33.75041,-84.46909,
LARCENY-FROM VEHICLE,201420949,5/21/20,3350 DONALD LEE HOLLOWELL PKWY NW,114,Bankhead/Bolton,H,33.78988,-84.49956,
LARCENY-NON VEHICLE,201420957,5/21/20,1145 PRINCESS AVE SW,403,Oakland City,S,33.72374,-84.42549,
LARCENY-NON VEHICLE,201420975,5/21/20,3626 REMBRANDT RD NW,202,Kingswood,A,33.85397,-84.4193,
AUTO THEFT,201421023,5/21/20,1386 HEIGHTS PARK DR SE,607,Custer/McDonough/Guice,W,33.71596,-84.35085,
LARCENY-NON VEHICLE,201421051,5/21/20,411 WOODWARD AVE NE,605,Grant Park,W,33.74537,-84.37405,
LARCENY-FROM VEHICLE,201421122,5/21/20,4155 RANDALL CT NW,202,Mt. Paran/Northside,A,33.86826,-84.42948,
LARCENY-FROM VEHICLE,201421123,5/21/20,3230 CUSHMAN CIR SW,406,,I,33.74849,-84.49314,
LARCENY-NON VEHICLE,201421141,5/21/20,64 BROAD ST SW,511,Downtown,M,33.75266,-84.39246,
BURGLARY,201421167,5/21/20,1074 WELCH ST SW,302,Pittsburgh,V,33.72556,-84.40463,
LARCENY-NON VEHICLE,201421188,5/21/20,1720 MARTIN L KING JR DR SW,104,Mozley Park,K,33.75083,-84.44341,
LARCENY-NON VEHICLE,201421344,5/21/20,3796 PARIAN RIDGE RD NW,201,Pleasant Hill,A,33.85888,-84.44383,
LARCENY-NON VEHICLE,201421387,5/21/20,3346 MARTIN L KING JR DR SW,407,Adamsville,H,33.75409,-84.49771,
AUTO THEFT,201421404,5/21/20,831 ESSIE AVE SE,607,Ormewood Park,W,33.73173,-84.3557,
BURGLARY,201421468,5/21/20,2748 BONNYBROOK DR SW,411,Greenbriar,R,33.69449,-84.47839,
LARCENY-FROM VEHICLE,201421499,5/21/20,2975 HEADLAND DR SW @BIG LOTS - HEADLAND,411,Greenbriar,R,33.69168,-84.4872,
LARCENY-NON VEHICLE,201421504,5/21/20,235 PEACHTREE ST NE @ATL GAS LIGHT TOWER,509,Downtown,M,33.76044,-84.38702,
LARCENY-FROM VEHICLE,201421509,5/21/20,3505 PARC CIR SW,409,Southwest,R,33.69864,-84.4974,
LARCENY-NON VEHICLE,201421538,5/21/20,327 PETERS ST SW,507,Castleberry Hill,M,33.74586,-84.40382,
LARCENY-FROM VEHICLE,201421611,5/21/20,625 PIEDMONT AVE,505,Midtown,E,33.77153,-84.38144,
AGG ASSAULT,201421690,5/21/20,140 PINE ST NE @SAVANNAH SUITES,509,Downtown,M,33.7678,-84.38297,
AGG ASSAULT,201421769,5/21/20,31 PEACHTREE ST SW,511,Downtown,M,33.75365,-84.39048,
LARCENY-FROM VEHICLE,201421818,5/21/20,1001 PIEDMONT AVE NE,502,Midtown,E,33.78202,-84.38022,
LARCENY-FROM VEHICLE,201411232,5/21/20,180 HARIETT ST,305,Hills Park,D,33.80231,-84.43238,
LARCENY-FROM VEHICLE,201422039,5/21/20,2080 DEFOOR AVE NW,204,Underwood Hills,D,33.81207,-84.42633,
LARCENY-NON VEHICLE,201422079,5/21/20,232 FORSYTH ST SW @Multiple,512,Downtown,M,33.74852,-84.39636,
