UC2_Literal,Report Number,Report Date,Location,Beat,Neigborhood,NPU,Lat,Long,
AGG ASSAULT,191310029,05/11/2019,1770 RICHMOND CIR SE,307,Lakewood Heights,Y,33.70695,-84.37414,
AGG ASSAULT,191310081,05/11/2019,374 CLEVELAND AVE SW,311,Hammond Park,X,33.68076,-84.40126,
AUTO THEFT,191310798,05/11/2019,350 SAWTELL AVE SE,307,Lakewood Heights,Y,33.70628,-84.37729,
AUTO THEFT,191310761,05/11/2019,2637 OLD HAPEVILLE RD SW,310,Browns Mill Park,Z,33.68294,-84.39417,
LARCENY-FROM VEHICLE,191312216,05/11/2019,178 MOURY AVE SW,305,The Villages at Carver,Y,33.71347,-84.39079,
LARCENY-FROM VEHICLE,191311522,05/11/2019,1104 ASTOR AVE SW,306,Sylvan Hills,X,33.70136,-84.4247,
LARCENY-FROM VEHICLE,191311050,05/11/2019,325 RALPH D ABERNATHY BLVD SW,303,Mechanicsville,V,33.73724,-84.39859,
LARCENY-NON VEHICLE,191301236,05/10/2019,1805 JONESBORO RD SE,307,Lakewood Heights,Y,33.70471,-84.37885,
AGG ASSAULT,191300003,05/10/2019,1074 WELCH ST SW,302,Pittsburgh,V,33.72556,-84.40463,
AGG ASSAULT,191302334,05/10/2019,477 WINDSOR ST SW,303,Mechanicsville,V,33.74172,-84.39836,
AGG ASSAULT,191302224,05/10/2019,1600 PRYOR RD SW,305,The Villages at Carver,Y,33.71266,-84.39337,
BURGLARY,191300626,05/10/2019,690 NEW TOWN CIR SE,308,Thomasville Heights,Z,33.70683,-84.36418,
AUTO THEFT,191301773,05/10/2019,1872 BROWNS MILL RD SE,307,Lakewood Heights,Y,33.70299,-84.37663,
AUTO THEFT,191291836,05/09/2019,I-75-85 SB EXPY SW / UNIVERSITY AVE SW,302,Pittsburgh,V,33.72213,-84.395,
BURGLARY,191290736,05/09/2019,2708 ALTAVIEW DR SE,312,Rosedale Heights,Z,33.68086,-84.38146,
AGG ASSAULT,191290957,05/09/2019,588 COOPER ST SW,303,Mechanicsville,V,33.73887,-84.3969,
AGG ASSAULT,191282201,05/09/2019,1722 LANIER DR SW,306,Sylvan Hills,X,33.70793,-84.42501,
LARCENY-NON VEHICLE,191290531,05/09/2019,2027 BADER AVE SW,306,Sylvan Hills,X,33.69934,-84.41452,
LARCENY-NON VEHICLE,191291696,05/09/2019,174 MOURY AVE SW,305,The Villages at Carver,Y,33.71276,-84.39056,
AUTO THEFT,191291866,05/09/2019,2477 METROPOLITAN PKWY SW,309,Perkerson,X,33.68711,-84.40862,
LARCENY-FROM VEHICLE,191282273,05/09/2019,655 CLEVELAND AVE SW,309,Perkerson,X,33.6824,-84.41029,
LARCENY-FROM VEHICLE,191292181,05/09/2019,400 AMAL DR SW,307,Betmar LaVilla,Y,33.70725,-84.39887,
LARCENY-FROM VEHICLE,191281408,05/08/2019,556 NORTHSIDE DR SW,303,Pittsburgh,V,33.74007,-84.40778,
LARCENY-FROM VEHICLE,191280952,05/08/2019,866 MURPHY AVE SW @ADAIR II PARK,301,Adair Park,V,33.73255,-84.41239,
LARCENY-FROM VEHICLE,191280278,05/08/2019,1901 METROPOLITAN PKWY SW,306,Sylvan Hills,X,33.70228,-84.40817,
LARCENY-FROM VEHICLE,191282070,05/08/2019,445 CLEVELAND AVE SE,312,Rosedale Heights,Z,33.68149,-84.37152,
AUTO THEFT,191280456,05/08/2019,1293 MARCY ST,307,Collier Hills,C,33.80417,-84.4078,
LARCENY-NON VEHICLE,191281092,05/08/2019,986 NATHAM DR SE,308,Rebel Valley Forest,Z,33.68938,-84.35747,
LARCENY-NON VEHICLE,191280868,05/08/2019,757 CLEVELAND AVE SW,309,Perkerson,X,33.68232,-84.41417,
AGG ASSAULT,191281033,05/08/2019,1015 VIOLET ST SE,304,Peoplestown,V,33.72675,-84.38447,
AGG ASSAULT,191281809,05/08/2019,245 MILTON AVE SE,305,Chosewood Park,Y,33.71917,-84.38009,
AGG ASSAULT,191280334,05/08/2019,1109 KIPLING ST SE,308,Thomasville Heights,Z,33.70079,-84.35106,
AUTO THEFT,191280964,05/08/2019,1014 SIMS ST SW,302,Pittsburgh,V,33.72711,-84.40295,
AGG ASSAULT,191271175,05/07/2019,320 THOMASVILLE BLVD SE,308,Thomasville Heights,Z,33.70571,-84.35642,
BURGLARY,191270458,05/07/2019,1587 JONESBORO RD SE,307,South Atlanta,Y,33.70925,-84.38147,
BURGLARY,191272173,05/07/2019,811 BURCHILL ST SW,306,Sylvan Hills,X,33.71275,-84.41526,
BURGLARY,191270742,05/07/2019,140 MILTON AVE SE,305,Chosewood Park,Y,33.72223,-84.38385,
LARCENY-NON VEHICLE,191271021,05/07/2019,1938 METROPOLITAN PKWY SW,306,Sylvan Hills,X,33.70131,-84.40797,
AUTO THEFT,191270289,05/07/2019,3819 JONESBORO RD SE,313,South River Gardens,Z,33.65025,-84.36718,
AUTO THEFT,191260737,05/06/2019,1770 RICHMOND CIR SE,307,Lakewood Heights,Y,33.70695,-84.37414,
AUTO THEFT,191260973,05/06/2019,325 RALPH DAVID ABERNATHY BLVD,303,Mechanicsville,V,33.73724,-84.39859,
LARCENY-FROM VEHICLE,191261330,05/06/2019,1169 REDFORD DR SE,308,Rebel Valley Forest,Z,33.68504,-84.35425,
LARCENY-FROM VEHICLE,191261103,05/06/2019,580 MCDONOUGH BLVD SE,305,Chosewood Park,Y,33.71392,-84.36899,
BURGLARY,191260844,05/06/2019,1348 REDFORD DR SE,308,Rebel Valley Forest,Z,33.68768,-84.35538,
BURGLARY,191261516,05/06/2019,823 FRASER ST SE,304,Summerhill,V,33.73215,-84.38656,
BURGLARY,191261533,05/06/2019,841 HARGIS ST SE,308,Leila Valley,Z,33.68715,-84.3621,
BURGLARY,191261813,05/06/2019,847 HARGIS ST SE,308,Leila Valley,Z,33.68693,-84.36192,
BURGLARY,191261028,05/06/2019,1148 COLEMAN ST SW,302,Pittsburgh,V,33.72368,-84.4038,
AGG ASSAULT,191261625,05/06/2019,79 GAMMON AVE SE,305,South Atlanta,Y,33.71828,-84.38545,
AGG ASSAULT,191252123,05/05/2019,577 ROCKWELL ST SW,302,Pittsburgh,V,33.73208,-84.40659,
AGG ASSAULT,191250267,05/05/2019,303 RICHARDSON ST SW,303,Mechanicsville,V,33.74084,-84.39758,
ROBBERY,191252050,05/05/2019,699 LANGSTON DR SW,309,Perkerson,X,33.69529,-84.41159,
LARCENY-FROM VEHICLE,191252014,05/05/2019,757 CLEVELAND AVE SW,309,Perkerson,X,33.68232,-84.41417,
LARCENY-FROM VEHICLE,191252164,05/05/2019,2100 METROPOLITAN PKWY SW,306,Sylvan Hills,X,33.697,-84.40768,
LARCENY-FROM VEHICLE,191251393,05/05/2019,50 SPRINGSIDE DR SE,312,Glenrose Heights,Z,33.67654,-84.38749,
LARCENY-FROM VEHICLE,191251615,05/05/2019,757 CLEVELAND AVE SE,313,South River Gardens,Z,33.67934,-84.36558,
LARCENY-FROM VEHICLE,191250330,05/05/2019,259 RICHARDSON ST SW,303,Mechanicsville,V,33.74083,-84.39654,
LARCENY-NON VEHICLE,191251337,05/05/2019,459 ERIN AVE SW,301,Capitol View Manor,X,33.71967,-84.4026,
AUTO THEFT,191251643,05/05/2019,454 ROCKWELL ST SW,302,Pittsburgh,V,33.73178,-84.40249,
LARCENY-NON VEHICLE,191241315,05/04/2019,159 MCDONOUGH BLVD SE,305,South Atlanta,Y,33.71786,-84.38332,
LARCENY-NON VEHICLE,191240240,05/04/2019,922 METROPOLITAN PKWY SW,302,Pittsburgh,V,33.72981,-84.40773,
LARCENY-FROM VEHICLE,191240145,05/04/2019,801 GRANT TER SE,304,Summerhill,V,33.73265,-84.38012,
AGG ASSAULT,191242184,05/04/2019,325 STEPHENS ST SW,303,Mechanicsville,V,33.73448,-84.39874,
BURGLARY,191241261,05/04/2019,1770 RICHMOND CIR SE,307,Lakewood Heights,Y,33.70695,-84.37414,
LARCENY-FROM VEHICLE,191230549,05/03/2019,1300 ESTES DR SW,306,Sylvan Hills,X,33.69817,-84.42652,
LARCENY-FROM VEHICLE,191231183,05/03/2019,800 WOODROW ST SW,301,Oakland City,S,33.72333,-84.41447,
BURGLARY,191230250,05/03/2019,2711 METROPOLITAN PKWY SW,311,Hammond Park,X,33.68092,-84.40814,
AGG ASSAULT,191231948,05/03/2019,262 ARTHUR LANGFORD JR PL SW,307,Joyland,Y,33.71402,-84.39747,
ROBBERY,191230169,05/03/2019,3548 EMPIRE BLVD SW,312,Glenrose Heights,Z,33.65756,-84.39094,
LARCENY-NON VEHICLE,191231767,05/03/2019,883 DILL AVE SW,301,Capitol View,X,33.71856,-84.41709,
AUTO THEFT,191230460,05/03/2019,177 MOURY AVE SW,305,The Villages at Carver,Y,33.71348,-84.39052,
AUTO THEFT,191230500,05/03/2019,3783 FORREST PARK RD SE,313,South River Gardens,Z,33.6509,-84.35816,
AUTO THEFT,191220943,05/02/2019,886 MURPHY AVE SW,301,Adair Park,V,33.73042,-84.41431,
AUTO THEFT,191220391,05/02/2019,668 SHELTON AVE SW,301,Adair Park,V,33.73432,-84.4096,
LARCENY-NON VEHICLE,191220986,05/02/2019,2200 REYNOLDS DR SW,310,Polar Rock,Z,33.69529,-84.40282,
LARCENY-NON VEHICLE,191221438,05/02/2019,137 ATLANTA AVE SE,304,Peoplestown,V,33.73008,-84.3834,
LARCENY-FROM VEHICLE,191221297,05/02/2019,1140 HENRY THOMAS DR SE,308,Thomasville Heights,Z,33.70679,-84.35196,
LARCENY-NON VEHICLE,191220826,05/02/2019,16 VANIRA AVE SE,304,Peoplestown,V,33.72951,-84.38735,
LARCENY-FROM VEHICLE,191221255,05/02/2019,395 PRYOR ST SW,303,Mechanicsville,V,33.74382,-84.39459,
AGG ASSAULT,191222330,05/02/2019,1960 RAMBLING DR SW,306,Sylvan Hills,X,33.70056,-84.40509,
BURGLARY,191220448,05/02/2019,2891 SPRINGDALE RD SW @GREENWOOD APTS,311,Hammond Park,X,33.67654,-84.41677,
BURGLARY,191220551,05/02/2019,1411 BOULEVARD SE,305,Chosewood Park,Y,33.71577,-84.36885,
BURGLARY,191221976,05/02/2019,1925 SYLVAN RD SW,306,Sylvan Hills,X,33.70215,-84.41868,
LARCENY-NON VEHICLE,191211522,05/01/2019,1723 LAKEWOOD AVE SE,307,Lakewood Heights,Y,33.70678,-84.38031,
LARCENY-NON VEHICLE,191210636,05/01/2019,580 MCDONOUGH BLVD SE,305,Chosewood Park,Y,33.71392,-84.36899,
BURGLARY,191210975,05/01/2019,54 FINCH DR SE,310,Swallow Circle/Baywood,Z,33.69563,-84.38666,
AGG ASSAULT,191212129,05/01/2019,253 DOANE ST SW,303,Mechanicsville,V,33.7313,-84.39642,
AGG ASSAULT,191211879,05/01/2019,1596 LAKEWOOD AVE,307,Lakewood Heights,Y,33.7108,-84.37975,
LARCENY-FROM VEHICLE,191212226,05/01/2019,755 HANK AARON DR SW @TURNER FIELD,304,Summerhill,V,33.73624,-84.389,
LARCENY-NON VEHICLE,191210862,05/01/2019,875 HANK AARON DR SW,304,Peoplestown,V,33.73065,-84.38805,
LARCENY-FROM VEHICLE,191211696,05/01/2019,456 MCDONOUGH BLVD SE,305,Chosewood Park,Y,33.71393,-84.37297,
LARCENY-FROM VEHICLE,191211842,05/01/2019,585 WELLS ST SW,303,Pittsburgh,V,33.74023,-84.40742,
LARCENY-NON VEHICLE,191211613,05/01/2019,9 WHATLEY ST SE,307,Lakewood Heights,Y,33.70704,-84.37856,
LARCENY-NON VEHICLE,191211529,05/01/2019,310 OAK DR SE,312,Glenrose Heights,Z,33.66859,-84.38323,
