UC2_Literal,Report Number,Report Date,Location,Beat,Neigborhood,NPU,Lat,Long,
LARCENY-FROM VEHICLE,191371936,05/17/2019,1544 PIEDMONT AVE NE @ANSLEY MALL,613,Piedmont Heights,F,33.79789,-84.37101,
LARCENY-FROM VEHICLE,191371792,05/17/2019,1845 PIEDMONT AVE NE,613,Morningside/Lenox Park,F,33.80622,-84.36626,
LARCENY-NON VEHICLE,191370181,05/17/2019,1161 PONCE DE LEON AVE NE,602,Poncey-Highland,N,33.77347,-84.35767,
LARCENY-NON VEHICLE,191370611,05/17/2019,24 ROCKY FORD RD SE,610,Kirkwood,O,33.75046,-84.31594,
LARCENY-NON VEHICLE,191361770,05/16/2019,180 JACKSON ST NE,604,Sweet Auburn,M,33.75932,-84.37442,
LARCENY-NON VEHICLE,191362087,05/16/2019,469 OAKDALE RD NE,608,Candler Park,N,33.76702,-84.3416,
LARCENY-FROM VEHICLE,191362545,05/16/2019,1039 GRANTS ST SE,605,Grant Park,W,33.72548,-84.37731,
LARCENY-FROM VEHICLE,191362486,05/16/2019,327 MEMORIAL DR SE,605,Grant Park,W,33.74656,-84.37679,
LARCENY-FROM VEHICLE,191361969,05/16/2019,2073 PALIFOX DR NE,608,Lake Claire,N,33.76635,-84.32009,
LARCENY-FROM VEHICLE,191360936,05/16/2019,1420 NEWTON AVE SE,612,East Atlanta,W,33.73827,-84.34109,
LARCENY-FROM VEHICLE,191360673,05/16/2019,275 MEMORIAL DR SE,605,Grant Park,W,33.74676,-84.37856,
LARCENY-FROM VEHICLE,191361665,05/16/2019,753 EDGEWOOD AVE NE,602,Inman Park,N,33.75443,-84.36262,
LARCENY-FROM VEHICLE,191360966,05/16/2019,49 MAYSON AVE NE,609,Edgewood,O,33.75487,-84.33841,
LARCENY-FROM VEHICLE,191360394,05/16/2019,15 MODA LN SE,606,Reynoldstown,N,33.75351,-84.35336,
LARCENY-NON VEHICLE,191361327,05/16/2019,1275 CAROLINE ST NE @TARGET - CAROLINE,609,Edgewood,O,33.75674,-84.34619,
LARCENY-NON VEHICLE,191361361,05/16/2019,464 MORELAND AVE NE,602,Inman Park,N,33.76686,-84.34915,
BURGLARY,191362320,05/16/2019,44 WARREN ST NE,610,Kirkwood,O,33.75385,-84.32591,
BURGLARY,191352532,05/15/2019,400 CENTRAL PARK PL NE,603,Old Fourth Ward,M,33.76522,-84.37805,
BURGLARY,191351048,05/15/2019,1039 GRANT ST SE,605,Grant Park,W,33.72548,-84.37731,
ROBBERY,191350146,05/15/2019,390 STOVALL ST SE,606,Ormewood Park,W,33.74366,-84.3541,
AGG ASSAULT,191351068,05/15/2019,1940 FISHER RD SE,607,Custer/McDonough/Guice,W,33.70979,-84.35849,
LARCENY-NON VEHICLE,191351376,05/15/2019,486 PONCE DE LEON AVE NE,614,Midtown,E,33.77379,-84.37122,
LARCENY-FROM VEHICLE,191350077,05/15/2019,860 GLENWOOD AVE SE,605,Grant Park,W,33.74032,-84.35965,
LARCENY-FROM VEHICLE,191350089,05/15/2019,390 STOVALL ST SE,606,Ormewood Park,W,33.74366,-84.3541,
LARCENY-FROM VEHICLE,191350762,05/15/2019,352 MATHEWS AVE NE,608,Lake Claire,N,33.76369,-84.32713,
LARCENY-FROM VEHICLE,191342390,05/15/2019,599 N HIGHLAND AVE NE,602,Poncey-Highland,N,33.77064,-84.3523,
LARCENY-FROM VEHICLE,191351170,05/15/2019,664 N HIGHLAND AVE NE,602,Poncey-Highland,N,33.77267,-84.35282,
LARCENY-FROM VEHICLE,191352383,05/15/2019,900 DEKALB AVE NE,602,Inman Park,N,33.75506,-84.35781,
AUTO THEFT,191351373,05/15/2019,880 GLENWOOD AVE SE,606,Grant Park,W,33.73991,-84.35917,
AUTO THEFT,191351221,05/15/2019,1356 ORMEWOOD AVE SE,612,East Atlanta,W,33.73424,-84.34331,
AUTO THEFT,191352518,05/15/2019,475 OAKDALE RD NE,608,Candler Park,N,33.76722,-84.34128,
LARCENY-NON VEHICLE,191341877,05/14/2019,611 RENAISSANCE WAY NE,603,Old Fourth Ward,M,33.76572,-84.3788,
LARCENY-NON VEHICLE,191330576,05/14/2019,1266 VIRGINIA AVE NE,601,Druid Hills,N,33.77876,-84.34562,
LARCENY-NON VEHICLE,191340918,05/14/2019,56 HILLARD ST SE,604,Sweet Auburn,M,33.75316,-84.37653,
LARCENY-FROM VEHICLE,191342198,05/14/2019,87 ANNISTON AVE SE,610,Kirkwood,O,33.75101,-84.33781,
LARCENY-FROM VEHICLE,191340591,05/14/2019,841 STRATUM WAY SE,605,Grant Park,W,33.73018,-84.36326,
LARCENY-FROM VEHICLE,191340860,05/14/2019,330 ELMIRA PL NE,608,Candler Park,N,33.76334,-84.34719,
LARCENY-FROM VEHICLE,191340509,05/14/2019,160 BELL ST SE,604,Sweet Auburn,M,33.75005,-84.37941,
LARCENY-FROM VEHICLE,191340059,05/14/2019,1250 CAROLINE ST NE,609,Edgewood,O,33.75859,-84.34788,
LARCENY-FROM VEHICLE,191342329,05/14/2019,939 PONCE DE LEON AVE NE,602,Poncey-Highland,N,33.77351,-84.35663,
LARCENY-FROM VEHICLE,191342340,05/14/2019,913 BERNINA AVE NE,602,Inman Park,N,33.76396,-84.35756,
LARCENY-NON VEHICLE,191341306,05/14/2019,675 PONCE DE LEON AVE NE,603,Old Fourth Ward,M,33.77324,-84.36513,
LARCENY-NON VEHICLE,191341024,05/14/2019,650 PONCE DE LEON AVE NE @HOME DEPOT - PONCE,614,Midtown,E,33.77469,-84.36561,
LARCENY-NON VEHICLE,191340156,05/14/2019,840 MCDONOUGH BLVD SE,607,Custer/McDonough/Guice,W,33.70874,-84.35887,
LARCENY-NON VEHICLE,191340853,05/14/2019,1275 CAROLINE ST NE @TARGET - CAROLINE,609,Edgewood,O,33.75674,-84.34619,
LARCENY-NON VEHICLE,191340811,05/14/2019,840 MCDONOUGH BLVD SE,607,Custer/McDonough/Guice,W,33.70874,-84.35887,
AGG ASSAULT,191341359,05/14/2019,202 CANDLER RD SE,611,East Lake,O,33.74754,-84.29153,
BURGLARY,191342209,05/14/2019,1690 WOODLAND AVE SE,607,Custer/McDonough/Guice,W,33.7084,-84.35179,
BURGLARY,191331202,05/13/2019,1044 GLENWOOD AVE SE,606,Ormewood Park,W,33.74032,-84.35321,
BURGLARY,191330502,05/13/2019,1 LESLIE ST NE,609,Edgewood,O,33.75355,-84.34316,
ROBBERY,191331060,05/13/2019,424 PARKWAY DR,603,Old Fourth Ward,M,33.76494,-84.37343,
ROBBERY,191332189,05/13/2019,566 BOULEVARD SE,605,Grant Park,W,33.73911,-84.36805,
LARCENY-NON VEHICLE,191331849,05/13/2019,675 PONCE DE LEON AVE NE,603,Old Fourth Ward,M,33.77324,-84.36513,
LARCENY-NON VEHICLE,191330898,05/13/2019,689 BOULEVARD NE,603,Old Fourth Ward,M,33.77351,-84.37049,
LARCENY-NON VEHICLE,191330912,05/13/2019,675 PONCE DE LEON AVE NE @PONCE CITY MARKET,603,Old Fourth Ward,M,33.77296,-84.36504,
LARCENY-FROM VEHICLE,191331678,05/13/2019,268 WESTMINSTER DR NE,613,Midtown,E,33.79392,-84.371,
LARCENY-FROM VEHICLE,191331179,05/13/2019,212 CARROLL ST SE,606,Cabbagetown,N,33.74882,-84.36796,
LARCENY-FROM VEHICLE,191332272,05/13/2019,758 PONCE DE LEON AVE NE,601,Virginia Highland,F,33.77412,-84.36228,
LARCENY-FROM VEHICLE,191331571,05/13/2019,798 PONCE DE LEON AVE NE,601,Virginia Highland,F,33.77414,-84.36115,
LARCENY-FROM VEHICLE,191331988,05/13/2019,553 AMSTERDAM AVE NE,601,Virginia Highland,F,33.78787,-84.36887,
LARCENY-FROM VEHICLE,191332260,05/13/2019,410 CHAMBERLAIN ST SE,604,Sweet Auburn,M,33.7539,-84.37391,
LARCENY-FROM VEHICLE,191330048,05/13/2019,352 CHEROKEE AVE SE,605,Grant Park,W,33.74499,-84.37308,
LARCENY-FROM VEHICLE,191330805,05/13/2019,1001 ADAIR AVE NE,601,Virginia Highland,F,33.78005,-84.35473,
LARCENY-FROM VEHICLE,191330730,05/13/2019,1526 VAN EPPS ST SE,612,East Atlanta,W,33.73741,-84.33793,
LARCENY-FROM VEHICLE,191330854,05/13/2019,301 MEMORIAL DR SE,605,Grant Park,W,33.74675,-84.37766,
LARCENY-FROM VEHICLE,191330551,05/13/2019,1150 NORTH AVE NE,602,Poncey-Highland,N,33.77116,-84.34963,
LARCENY-NON VEHICLE,191331241,05/13/2019,341 PONCE DE LEON AVE NE,603,Old Fourth Ward,M,33.77222,-84.37559,
LARCENY-NON VEHICLE,191331464,05/13/2019,1981 FLAT SHOALS RD SE,612,East Atlanta,W,33.72602,-84.32324,
LARCENY-NON VEHICLE,191330845,05/13/2019,400 MERRITTS AVE NE @BEDFORD PINE PARK,603,Old Fourth Ward,M,33.76901,-84.37444,
LARCENY-NON VEHICLE,191330639,05/13/2019,1416 MERIDIAN ST SE,609,Edgewood,O,33.75088,-84.34098,
AUTO THEFT,191330426,05/13/2019,1161 PONCE DE LEON AVE NE,602,Poncey-Highland,N,33.77348,-84.34935,
AUTO THEFT,191330953,05/13/2019,694 E MORNINGSIDE DR NE,613,Morningside/Lenox Park,F,33.7998,-84.3644,
AUTO THEFT,191320876,05/12/2019,294 AUGUSTA AVE SE,605,Grant Park,W,33.73402,-84.37812,
LARCENY-FROM VEHICLE,191321070,05/12/2019,1845 PIEDMONT AVE NE,613,Morningside/Lenox Park,F,33.80646,-84.36665,
LARCENY-FROM VEHICLE,191321642,05/12/2019,740 RALPH MCGILL BLVD NE,603,Old Fourth Ward,M,33.76681,-84.36338,
LARCENY-NON VEHICLE,191320728,05/12/2019,486 PONCE DE LEON AVE NE,614,Midtown,E,33.77379,-84.37122,
LARCENY-FROM VEHICLE,191320999,05/12/2019,880 GLENWOOD AVE SE,606,Grant Park,W,33.74058,-84.35903,
LARCENY-NON VEHICLE,191321863,05/12/2019,680 PONCE DE LEON AVE NE,614,Midtown,E,33.77406,-84.36528,
ROBBERY,191320210,05/12/2019,458 HAAS AVE SE,612,East Atlanta,W,33.7415,-84.34411,
AGG ASSAULT,191320247,05/12/2019,1307 LAKESIDE VILLAGE DR SE,611,The Villages at East Lake,O,33.74698,-84.31747,
BURGLARY,191321611,05/12/2019,828 HIGHLAND LN NE,601,Virginia Highland,F,33.77441,-84.36042,
LARCENY-NON VEHICLE,191311521,05/11/2019,1275 CAROLINE ST NE @TARGET - CAROLINE,609,Edgewood,O,33.75674,-84.34619,
LARCENY-NON VEHICLE,191311253,05/11/2019,1275 CAROLINE ST NE @TARGET - CAROLINE,609,Edgewood,O,33.75674,-84.34619,
LARCENY-FROM VEHICLE,191310148,05/11/2019,1045 N HIGHLAND AVE NE,601,Virginia Highland,F,33.78266,-84.3545,
LARCENY-FROM VEHICLE,191310261,05/11/2019,794 N HIGHLAND AVE NE,601,Virginia Highland,F,33.77614,-84.35269,
LARCENY-FROM VEHICLE,191310392,05/11/2019,880 GLENWOOD AVE SE,606,Grant Park,W,33.73991,-84.35917,
LARCENY-FROM VEHICLE,191310227,05/11/2019,900 DEKALB AVE NE,602,Inman Park,N,33.75506,-84.35781,
LARCENY-FROM VEHICLE,191310464,05/11/2019,89 MONTGOMERY ST SE,610,Kirkwood,O,33.75076,-84.33941,
LARCENY-FROM VEHICLE,191310978,05/11/2019,318 CHEROKEE AVE SE,605,Grant Park,W,33.74626,-84.37318,
LARCENY-FROM VEHICLE,191312266,05/11/2019,929 CHARLES ALLEN DR NE @APS GRADY HS,614,Midtown,E,33.78119,-84.37151,
LARCENY-FROM VEHICLE,191310815,05/11/2019,670 DEKALB AVE SE,602,Inman Park,N,33.75371,-84.36535,
LARCENY-FROM VEHICLE,191311093,05/11/2019,790 BERNE ST SE,605,Grant Park,W,33.7371,-84.36139,
AUTO THEFT,191312192,05/11/2019,779 PALATINE AVE SE,607,Ormewood Park,W,33.73313,-84.35655,
AUTO THEFT,191310133,05/11/2019,967 GREENWOOD AVE NE,601,Virginia Highland,F,33.77661,-84.35612,
LARCENY-NON VEHICLE,191310969,05/11/2019,180 JACKSON ST NE,604,Sweet Auburn,M,33.75932,-84.37442,
AUTO THEFT,191300572,05/10/2019,1286 DANNER ST SE,607,Woodland Hills,W,33.71908,-84.35204,
LARCENY-FROM VEHICLE,191301287,05/10/2019,2043 CHESHIRE BRIDGE RD NE,613,Lindridge/Martin Manor,F,33.81123,-84.35601,
LARCENY-FROM VEHICLE,191301152,05/10/2019,925 GARRETT ST SE,606,Ormewood Park,W,33.7404,-84.35787,
LARCENY-FROM VEHICLE,191300580,05/10/2019,1398 HEIGHTS PARK DR SE,607,Custer/McDonough/Guice,W,33.71579,-84.35084,
LARCENY-FROM VEHICLE,191300536,05/10/2019,349 DECATUR ST SE,604,Sweet Auburn,M,33.74993,-84.37706,
LARCENY-FROM VEHICLE,191301847,05/10/2019,11 WILLIAM H BORDERS DR SE,604,Sweet Auburn,M,33.75391,-84.37565,
LARCENY-NON VEHICLE,191301185,05/10/2019,1280 CAROLINE ST,609,Edgewood,O,33.75957,-84.34602,
BURGLARY,191300924,05/10/2019,26 WALTHALL ST NE,606,Reynoldstown,N,33.7544,-84.35201,
BURGLARY,191290722,05/09/2019,154 SAVANNAH ST SE,606,Cabbagetown,N,33.75039,-84.36719,
BURGLARY,191291294,05/09/2019,401 HOOPER ST SE,611,East Lake,O,33.74152,-84.29222,
BURGLARY,191291736,05/09/2019,454 HAMILTON ST SE,606,Ormewood Park,W,33.74139,-84.35611,
LARCENY-NON VEHICLE,191291551,05/09/2019,595 PIEDMONT AVE NE,603,Old Fourth Ward,M,33.77067,-84.38023,
LARCENY-NON VEHICLE,191291586,05/09/2019,1001 PONCE DE LEON AVE NE @PUBLIX - PONCE,602,Poncey-Highland,N,33.7734,-84.35467,
LARCENY-FROM VEHICLE,191291606,05/09/2019,PIEDMONT AVE NE / MONROE DR NE,613,Piedmont Heights,F,33.79709,-84.36899,
LARCENY-FROM VEHICLE,191291351,05/09/2019,768 LAKE AVE NE,602,Inman Park,N,33.75813,-84.36256,
LARCENY-FROM VEHICLE,191291152,05/09/2019,1267 CAROLINE ST NE,609,Edgewood,O,33.75751,-84.34631,
LARCENY-FROM VEHICLE,191290105,05/09/2019,1300 PORTLAND AVE SE,612,East Atlanta,W,33.73912,-84.34488,
AUTO THEFT,191291455,05/09/2019,1591 WOODLAND AVE SE,607,Custer/McDonough/Guice,W,33.71074,-84.35283,
AUTO THEFT,191291236,05/09/2019,141 HILLIARD STREET ST,604,Sweet Auburn,M,33.75036,-84.37678,
AUTO THEFT,191291093,05/09/2019,726 LAKEVIEW AVE NE,614,Midtown,E,33.77453,-84.36731,
AUTO THEFT,191290790,05/09/2019,1845 PIEDMONT AVE NE,613,Morningside/Lenox Park,F,33.80646,-84.36665,
LARCENY-FROM VEHICLE,191290949,05/09/2019,447 N HIGHLAND AVE NE,602,Inman Park,N,33.76605,-84.35347,
LARCENY-FROM VEHICLE,191280123,05/08/2019,349 CANDLER RD SE,611,East Lake,O,33.74278,-84.29048,
LARCENY-FROM VEHICLE,191281679,05/08/2019,300 BIGGERS ST SE,605,Grant Park,W,33.74812,-84.37662,
AUTO THEFT,191281406,05/08/2019,936 GREENWOOD AVE NE,601,Virginia Highland,F,33.77679,-84.35683,
AUTO THEFT,191281167,05/08/2019,1253 CAROLINE ST NE,609,Edgewood,O,33.75823,-84.3474,
LARCENY-FROM VEHICLE,191280318,05/08/2019,1050 PONCE DE LEON AVE NE,601,Virginia Highland,F,33.77422,-84.353,
LARCENY-FROM VEHICLE,191280384,05/08/2019,1315 MCGILL PARK AVE NE,604,Old Fourth Ward,M,33.76205,-84.37594,
LARCENY-FROM VEHICLE,191280527,05/08/2019,1424 N HIGHLAND AVE NE,613,Morningside/Lenox Park,F,33.79351,-84.35148,
LARCENY-FROM VEHICLE,191280538,05/08/2019,1686 VAN VLECK AVE SE,612,East Atlanta,W,33.73633,-84.33247,
LARCENY-FROM VEHICLE,191280090,05/08/2019,658 CLEBURNE TER NE,602,Poncey-Highland,N,33.77254,-84.35359,
LARCENY-FROM VEHICLE,191280064,05/08/2019,659 AUBURN AVE NE,604,Old Fourth Ward,M,33.75599,-84.36628,
LARCENY-FROM VEHICLE,191280539,05/08/2019,1351 ORMEWOOD AVE SE,612,East Atlanta,W,33.73384,-84.34341,
LARCENY-NON VEHICLE,191281173,05/08/2019,464 MORELAND AVE NE,602,Inman Park,N,33.76686,-84.34915,
LARCENY-NON VEHICLE,191281074,05/08/2019,650 PONCE DE LEON AVE NE,614,Midtown,E,33.77469,-84.36561,
LARCENY-NON VEHICLE,191280650,05/08/2019,680 PONCE DE LEON AVE NE,614,Midtown,E,33.77406,-84.36528,
LARCENY-NON VEHICLE,191282173,05/08/2019,354 KING ST SE,605,Capitol Gateway,V,33.74479,-84.38257,
LARCENY-NON VEHICLE,191281901,05/08/2019,1700 MONROE DR NE,613,Piedmont Heights,F,33.80052,-84.37307,
AGG ASSAULT,191281694,05/08/2019,800 CHEROKEE AVE SE @ATLANTA ZOO,605,Grant Park,W,33.7326,-84.37352,
BURGLARY,191272243,05/07/2019,2211 CHARLESTON POINTE SE,612,East Atlanta,W,33.72431,-84.32488,
LARCENY-NON VEHICLE,191271085,05/07/2019,1275 CAROLINE ST NE @TARGET - CAROLINE,609,Edgewood,O,33.75674,-84.34619,
LARCENY-NON VEHICLE,191271739,05/07/2019,1275 CAROLINE ST NE @TARGET - CAROLINE,609,Edgewood,O,33.75674,-84.34619,
BURGLARY,191271103,05/07/2019,1595 MCPHERSON AVE SE,612,East Atlanta,W,33.74351,-84.33526,
LARCENY-FROM VEHICLE,191272434,05/07/2019,312 N HIGHLAND AVE NE,602,Inman Park,N,33.76329,-84.35794,
LARCENY-FROM VEHICLE,191272465,05/07/2019,792 N HIGHLAND AVE,601,Virginia Highland,F,33.77601,-84.35261,
LARCENY-FROM VEHICLE,191270521,05/07/2019,1365 MEMORIAL DR SE,609,Edgewood,O,33.74748,-84.34269,
LARCENY-FROM VEHICLE,191270791,05/07/2019,1366 DEKALB AVE NE,608,Candler Park,N,33.76185,-84.34295,
LARCENY-FROM VEHICLE,191270019,05/07/2019,437 MEMORIAL DR SE,605,Grant Park,W,33.74639,-84.37285,
LARCENY-FROM VEHICLE,191270972,05/07/2019,1981 FLAT SHOALS RD SE,612,East Atlanta,W,33.72602,-84.32324,
LARCENY-FROM VEHICLE,191271078,05/07/2019,215 NORTH AVE NE,603,Old Fourth Ward,M,33.77117,-84.38025,
AUTO THEFT,191271334,05/07/2019,880 GLENWOOD AVE SE,606,Grant Park,W,33.74058,-84.35903,
AUTO THEFT,191270764,05/07/2019,1450 LA FRANCE ST NE,609,Edgewood,O,33.76066,-84.34017,
AUTO THEFT,191270495,05/07/2019,380 MARTIN ST SE @ML KING CHILD DEV C,605,Capitol Gateway,V,33.744,-84.3834,
LARCENY-NON VEHICLE,191271581,05/07/2019,617 JOHN WESLEY DOBBS AVE NE,604,Old Fourth Ward,M,33.75925,-84.36702,
LARCENY-NON VEHICLE,191270964,05/07/2019,701 HIGHLAND AVE NE,604,Old Fourth Ward,M,33.76115,-84.36533,
LARCENY-NON VEHICLE,191271974,05/07/2019,175 MEMORIAL DR SE,605,Capitol Gateway,V,33.74679,-84.382,
LARCENY-NON VEHICLE,191261046,05/06/2019,1136 BOULEVARD DR NE,606,Reynoldstown,N,33.75376,-84.3499,
LARCENY-NON VEHICLE,191260530,05/06/2019,44 KROG ST NE,602,Inman Park,N,33.75503,-84.3643,
LARCENY-FROM VEHICLE,191261964,05/06/2019,255 MEMORIAL TER SE,609,Edgewood,O,33.74644,-84.34215,
AUTO THEFT,191262070,05/06/2019,532 FLAT SHOALS AVE SE,612,East Atlanta,W,33.73978,-84.34478,
AUTO THEFT,191261818,05/06/2019,275 E LAKE BLVD SE,611,The Villages at East Lake,O,33.74533,-84.31429,
LARCENY-NON VEHICLE,191261914,05/06/2019,16 HOWELL ST SE,604,Old Fourth Ward,M,33.75381,-84.36959,
AUTO THEFT,191261958,05/06/2019,707 ANGIER AVE NE,603,Old Fourth Ward,M,33.76578,-84.36364,
LARCENY-FROM VEHICLE,191260817,05/06/2019,1063 SEABOARD AVE NE,606,Reynoldstown,N,33.75739,-84.35199,
LARCENY-FROM VEHICLE,191261247,05/06/2019,927 COURTENAY DR NE,613,Morningside/Lenox Park,F,33.78972,-84.35678,
LARCENY-FROM VEHICLE,191262296,05/06/2019,1551 MONROE DR NE,613,Piedmont Heights,F,33.79758,-84.36926,
LARCENY-FROM VEHICLE,191261988,05/06/2019,280 ELIZABETH ST NE,602,Inman Park,N,33.76198,-84.35846,
LARCENY-FROM VEHICLE,191261410,05/06/2019,549 AMSTERDAM AVE NE,601,Virginia Highland,F,33.78788,-84.36904,
LARCENY-NON VEHICLE,191261834,05/06/2019,1001 PONCE DE LEON AVE NE @PUBLIX - PONCE,602,Poncey-Highland,N,33.7734,-84.35467,
LARCENY-NON VEHICLE,191262118,05/06/2019,605 BOULEVARD NE,603,Old Fourth Ward,M,33.77097,-84.3714,
BURGLARY,191260754,05/06/2019,341 ASHBURTON AVE SE,611,East Lake,O,33.74319,-84.29361,
BURGLARY,191251876,05/05/2019,477 WILMER ST NE,603,Old Fourth Ward,M,33.7676,-84.36615,
BURGLARY,191251269,05/05/2019,477 WILMER ST NE,603,Old Fourth Ward,M,33.7676,-84.36615,
BURGLARY,191251882,05/05/2019,476 WILMER ST NE,603,Old Fourth Ward,M,33.76763,-84.36615,
LARCENY-NON VEHICLE,191251047,05/05/2019,537 PONCE DE LEON AVE NE,603,Old Fourth Ward,M,33.77367,-84.36925,
LARCENY-FROM VEHICLE,191250731,05/05/2019,1324 NORTHVIEW AVE NE,613,Morningside/Lenox Park,F,33.79068,-84.35696,
LARCENY-FROM VEHICLE,191251598,05/05/2019,51 WEATHERBY ST SE,606,Reynoldstown,N,33.75231,-84.35393,
LARCENY-FROM VEHICLE,191251620,05/05/2019,458 PONCE DE LEON AVE,614,Midtown,E,33.77448,-84.37282,
LARCENY-FROM VEHICLE,191250339,05/05/2019,2 WILLIAM H BORDERS DR NE,604,Sweet Auburn,M,33.75456,-84.37543,
LARCENY-FROM VEHICLE,191251348,05/05/2019,880 GLENWOOD AVE SE,606,Grant Park,W,33.73991,-84.35917,
LARCENY-FROM VEHICLE,191250884,05/05/2019,485 OAKDALE RD NE,608,Candler Park,N,33.76749,-84.34159,
LARCENY-FROM VEHICLE,191252083,05/05/2019,1574 ELLEBY RD SE,607,Benteen Park,W,33.71151,-84.36121,
LARCENY-FROM VEHICLE,191250557,05/05/2019,739 PASLEY AVENUE,612,East Atlanta,W,33.73416,-84.33782,
AUTO THEFT,191251209,05/05/2019,1450 LA FRANCE ST NE,609,Edgewood,O,33.76066,-84.34017,
AUTO THEFT,191252082,05/05/2019,556 MORELAND AVE NE,602,Inman Park,N,33.76919,-84.34954,
AUTO THEFT,191250644,05/05/2019,1072 MONROE DR NE,601,Virginia Highland,F,33.78402,-84.36831,
AUTO THEFT,191250546,05/05/2019,225 ROGERS ST NE,609,Kirkwood,O,33.75901,-84.32809,
AUTO THEFT,191250878,05/05/2019,49 BOULEVARD SE,604,Sweet Auburn,M,33.75275,-84.37186,
LARCENY-NON VEHICLE,191251642,05/05/2019,476 WILMER ST NE,603,Old Fourth Ward,M,33.7676,-84.36637,
LARCENY-NON VEHICLE,191241384,05/04/2019,180 JACKSON ST NE,604,Sweet Auburn,M,33.75932,-84.37442,
LARCENY-NON VEHICLE,191242054,05/04/2019,476 WILMER ST NE,603,Old Fourth Ward,M,33.76741,-84.36652,
LARCENY-NON VEHICLE,191241283,05/04/2019,385 N ANGIER AVE NE,603,Old Fourth Ward,M,33.76943,-84.36375,
AUTO THEFT,191240344,05/04/2019,482 SEMINOLE AVE NE,602,Inman Park,N,33.76719,-84.35071,
LARCENY-FROM VEHICLE,191250795,05/04/2019,65 ROSECLAIR DR SE,611,East Lake,O,33.74984,-84.3032,
LARCENY-FROM VEHICLE,191240655,05/04/2019,123 WOODWARD AVE SE,605,Capitol Gateway,V,33.74552,-84.38289,
LARCENY-FROM VEHICLE,191240152,05/04/2019,501 EDGEWOOD,604,Old Fourth Ward,M,33.75429,-84.37129,
LARCENY-FROM VEHICLE,191242039,05/04/2019,981 MONROE DR NE,614,Midtown,E,33.78097,-84.36871,
LARCENY-FROM VEHICLE,191241569,05/04/2019,2020 LENOX RD NE,613,Morningside/Lenox Park,F,33.80963,-84.35206,
LARCENY-FROM VEHICLE,191240964,05/04/2019,172 LOGAN ST SE,605,Capitol Gateway,V,33.74555,-84.38495,
AGG ASSAULT,191242238,05/04/2019,98 WILLIAM H BORDERS DR SE @SELENA S BUTLER PARK,604,Sweet Auburn,M,33.75118,-84.37486,
ROBBERY,191241358,05/04/2019,1463 MORELAND AVE SE,607,Custer/McDonough/Guice,W,33.71327,-84.34963,
AGG ASSAULT,191231675,05/03/2019,1655 MEMORIAL DR,612,East Atlanta,W,33.73821,-84.33966,
AGG ASSAULT,191232074,05/03/2019,800 GLENWOOD AVE,606,Grant Park,W,33.73976,-84.35825,
BURGLARY,191230559,05/03/2019,401 GLEN IRIS DR NE,603,Old Fourth Ward,M,33.7653,-84.36721,
LARCENY-FROM VEHICLE,191231466,05/03/2019,180 JACKSON ST NE @ATLANTA OVERLOOK AP,604,Sweet Auburn,M,33.75929,-84.37628,
LARCENY-NON VEHICLE,191231677,05/03/2019,675 PONCE DE LEON AVE NE,603,Old Fourth Ward,M,33.77296,-84.36504,
LARCENY-FROM VEHICLE,191231058,05/03/2019,1159 MORELAND AVE SE,607,Woodland Hills,W,33.72261,-84.34979,
LARCENY-FROM VEHICLE,191231769,05/03/2019,993 N HIGHLAND AVE NE,601,Virginia Highland,F,33.78144,-84.35385,
LARCENY-FROM VEHICLE,191232608,05/03/2019,658 CLEBURNE TER NE,602,Poncey-Highland,N,33.77254,-84.35359,
AUTO THEFT,191230428,05/03/2019,87 LUCY ST SE,604,Sweet Auburn,M,33.75226,-84.37366,
LARCENY-NON VEHICLE,191230618,05/03/2019,898 MEMORIAL DR,606,Reynoldstown,N,33.74664,-84.35823,
LARCENY-NON VEHICLE,191231895,05/03/2019,476 WILMER ST NE,603,Old Fourth Ward,M,33.7676,-84.36637,
LARCENY-FROM VEHICLE,191221576,05/02/2019,375 BOULEVARD NE,603,Old Fourth Ward,M,33.76462,-84.37183,
LARCENY-FROM VEHICLE,191221383,05/02/2019,857 MONROE CIR NE,614,Midtown,E,33.77802,-84.36805,
LARCENY-NON VEHICLE,191221953,05/02/2019,675 HILL ST SE,605,Grant Park,W,33.73613,-84.37866,
LARCENY-FROM VEHICLE,191220794,05/02/2019,430 BLAKE AVE SE,612,East Atlanta,W,33.7421,-84.33809,
LARCENY-FROM VEHICLE,191220760,05/02/2019,1320 PASADENA AVE NE,613,Morningside/Lenox Park,F,33.79897,-84.34378,
LARCENY-FROM VEHICLE,191222402,05/02/2019,1544 PIEDMONT AVE NE @ANSLEY MALL,613,Piedmont Heights,F,33.79789,-84.37101,
LARCENY-FROM VEHICLE,191220497,05/02/2019,906 VIRGINIA CIR NE,601,Virginia Highland,F,33.78125,-84.3577,
LARCENY-FROM VEHICLE,191220405,05/02/2019,43 WOODWARD AVE SE,605,Capitol Gateway,V,33.74556,-84.386,
LARCENY-FROM VEHICLE,191222327,05/02/2019,684 JOHN WESLEY DOBBS AVE NE @BELTLINE BUSINESS,604,Old Fourth Ward,M,33.7598,-84.36443,
LARCENY-FROM VEHICLE,191222344,05/02/2019,240 N HIGHLAND AVE NE,602,Inman Park,N,33.76191,-84.36039,
