UC2_Literal,Report Number,Report Date,Location,Beat,Neigborhood,NPU,Lat,Long,
ROBBERY,201280659,05/07/2020,842 RALPH D ABERNATHY BLVD SW,401,West End,T,33.73815,-84.41521,
BURGLARY,201281704,05/07/2020,3941 PRINCETON LAKES PASS SW,414,Princeton Lakes,P,33.659,-84.51601,
BURGLARY,201281807,05/07/2020,2400 CAMPBELLTON RD SW,410,Campbellton Road,R,33.70382,-84.46637,
BURGLARY,201280091,05/07/2020,3500 MARTIN L KING JR DR SW,407,Adamsville,H,33.75735,-84.50282,
BURGLARY,201280333,05/07/2020,4472 CAMPBELLTON RD SW,413,Elmco Estates,P,33.69572,-84.53464,
LARCENY-NON VEHICLE,201280532,05/07/2020,3050 MARTIN LUTHER KING JR DRIVE SW,405,Harland Terrace,I,33.75177,-84.4857,
ROBBERY,201280659,05/07/2020,842 RALPH D ABERNATHY BLVD SW,401,West End,T,33.73815,-84.41521,
BURGLARY,201281704,05/07/2020,3941 PRINCETON LAKES PASS SW,414,Princeton Lakes,P,33.659,-84.51601,
BURGLARY,201281807,05/07/2020,2400 CAMPBELLTON RD SW,410,Campbellton Road,R,33.70382,-84.46637,
AGG ASSAULT,201270051,05/06/2020,1240 OAKLAND DR SW,403,Oakland City,S,33.72138,-84.42733,
BURGLARY,201270283,05/06/2020,2296 CASCADE RD SW,409,Adams Park,R,33.72187,-84.46386,
BURGLARY,201270478,05/06/2020,3200 STONE RD SW,411,Greenbriar,R,33.6697,-84.49403,
LARCENY-NON VEHICLE,201270733,05/06/2020,3730 CARMIA DR SW @PUBLIX - CARMIA,414,Princeton Lakes,P,33.65573,-84.5109,
LARCENY-NON VEHICLE,201270751,05/06/2020,1 KING ARTHUR DR SW,412,,,0,0,
LARCENY-FROM VEHICLE,201270946,05/06/2020,3640 HAMPSHIRE PARK WAY SW,413,Ben Hill Pines,P,33.68231,-84.50781,
LARCENY-FROM VEHICLE,201271127,05/06/2020,1841 ROGERS AVE SW,404,Westwood Terrace,I,33.73752,-84.44802,
AUTO THEFT,201271392,05/06/2020,3755 CARMIA DR SW,414,Princeton Lakes,P,33.6569,-84.51004,
LARCENY-NON VEHICLE,201271588,05/06/2020,1117 LEE ST SW,402,Oakland City,S,33.72459,-84.42107,
AGG ASSAULT,201271649,05/06/2020,2909 CAMPBELLTON RD SW,409,Southwest,R,33.69869,-84.48265,
ROBBERY,201271774,05/06/2020,745 CRESTWELL CIR SW,407,Mays,H,33.74536,-84.50407,
ROBBERY,201271978,05/06/2020,2132 MARTIN L KING JR DR SW,405,Florida Heights,I,33.75042,-84.4579,
AGG ASSAULT,201270051,05/06/2020,1240 OAKLAND DR SW,403,Oakland City,S,33.72138,-84.42733,
BURGLARY,201270283,05/06/2020,2296 CASCADE RD SW,409,Adams Park,R,33.72187,-84.46386,
BURGLARY,201270478,05/06/2020,3200 STONE RD SW,411,Greenbriar,R,33.6697,-84.49403,
LARCENY-NON VEHICLE,201270733,05/06/2020,3730 CARMIA DR SW @PUBLIX - CARMIA,414,Princeton Lakes,P,33.65573,-84.5109,
LARCENY-NON VEHICLE,201270751,05/06/2020,1 KING ARTHUR DR SW,412,,,0,0,
LARCENY-FROM VEHICLE,201270946,05/06/2020,3640 HAMPSHIRE PARK WAY SW,413,Ben Hill Pines,P,33.68231,-84.50781,
LARCENY-FROM VEHICLE,201271127,05/06/2020,1841 ROGERS AVE SW,404,Westwood Terrace,I,33.73752,-84.44802,
AUTO THEFT,201271392,05/06/2020,3755 CARMIA DR SW,414,Princeton Lakes,P,33.6569,-84.51004,
LARCENY-NON VEHICLE,201271588,05/06/2020,1117 LEE ST SW,402,Oakland City,S,33.72459,-84.42107,
AGG ASSAULT,201271649,05/06/2020,2909 CAMPBELLTON RD SW,409,Southwest,R,33.69869,-84.48265,
ROBBERY,201271774,05/06/2020,745 CRESTWELL CIR SW,407,Mays,H,33.74536,-84.50407,
ROBBERY,201271978,05/06/2020,2132 MARTIN L KING JR DR SW,405,Florida Heights,I,33.75042,-84.4579,
AGG ASSAULT,201270051,05/06/2020,1240 OAKLAND DR SW,403,Oakland City,S,33.72138,-84.42733,
BURGLARY,201270283,05/06/2020,2296 CASCADE RD SW,409,Adams Park,R,33.72187,-84.46386,
BURGLARY,201270478,05/06/2020,3200 STONE RD SW,411,Greenbriar,R,33.6697,-84.49403,
LARCENY-NON VEHICLE,201270733,05/06/2020,3730 CARMIA DR SW @PUBLIX - CARMIA,414,Princeton Lakes,P,33.65573,-84.5109,
LARCENY-NON VEHICLE,201270751,05/06/2020,1 KING ARTHUR DR SW,412,,,0,0,
LARCENY-FROM VEHICLE,201270946,05/06/2020,3640 HAMPSHIRE PARK WAY SW,413,Ben Hill Pines,P,33.68231,-84.50781,
LARCENY-FROM VEHICLE,201271127,05/06/2020,1841 ROGERS AVE SW,404,Westwood Terrace,I,33.73752,-84.44802,
AUTO THEFT,201271392,05/06/2020,3755 CARMIA DR SW,414,Princeton Lakes,P,33.6569,-84.51004,
LARCENY-NON VEHICLE,201271588,05/06/2020,1117 LEE ST SW,402,Oakland City,S,33.72459,-84.42107,
AGG ASSAULT,201271649,05/06/2020,2909 CAMPBELLTON RD SW,409,Southwest,R,33.69869,-84.48265,
ROBBERY,201271774,05/06/2020,745 CRESTWELL CIR SW,407,Mays,H,33.74536,-84.50407,
ROBBERY,201271978,05/06/2020,2132 MARTIN L KING JR DR SW,405,Florida Heights,I,33.75042,-84.4579,
AGG ASSAULT,201270051,05/06/2020,1240 OAKLAND DR SW,403,Oakland City,S,33.72138,-84.42733,
BURGLARY,201270283,05/06/2020,2296 CASCADE RD SW,409,Adams Park,R,33.72187,-84.46386,
BURGLARY,201270478,05/06/2020,3200 STONE RD SW,411,Greenbriar,R,33.6697,-84.49403,
LARCENY-NON VEHICLE,201270733,05/06/2020,3730 CARMIA DR SW @PUBLIX - CARMIA,414,Princeton Lakes,P,33.65573,-84.5109,
LARCENY-NON VEHICLE,201270751,05/06/2020,1 KING ARTHUR DR SW,412,,,0,0,
LARCENY-FROM VEHICLE,201270946,05/06/2020,3640 HAMPSHIRE PARK WAY SW,413,Ben Hill Pines,P,33.68231,-84.50781,
LARCENY-FROM VEHICLE,201271127,05/06/2020,1841 ROGERS AVE SW,404,Westwood Terrace,I,33.73752,-84.44802,
AUTO THEFT,201271392,05/06/2020,3755 CARMIA DR SW,414,Princeton Lakes,P,33.6569,-84.51004,
LARCENY-NON VEHICLE,201271588,05/06/2020,1117 LEE ST SW,402,Oakland City,S,33.72459,-84.42107,
AGG ASSAULT,201271649,05/06/2020,2909 CAMPBELLTON RD SW,409,Southwest,R,33.69869,-84.48265,
ROBBERY,201271774,05/06/2020,745 CRESTWELL CIR SW,407,Mays,H,33.74536,-84.50407,
ROBBERY,201271978,05/06/2020,2132 MARTIN L KING JR DR SW,405,Florida Heights,I,33.75042,-84.4579,
AGG ASSAULT,201270051,05/06/2020,1240 OAKLAND DR SW,403,Oakland City,S,33.72138,-84.42733,
BURGLARY,201270283,05/06/2020,2296 CASCADE RD SW,409,Adams Park,R,33.72187,-84.46386,
BURGLARY,201270478,05/06/2020,3200 STONE RD SW,411,Greenbriar,R,33.6697,-84.49403,
LARCENY-NON VEHICLE,201270733,05/06/2020,3730 CARMIA DR SW @PUBLIX - CARMIA,414,Princeton Lakes,P,33.65573,-84.5109,
LARCENY-NON VEHICLE,201270751,05/06/2020,1 KING ARTHUR DR SW,412,,,0,0,
LARCENY-FROM VEHICLE,201270946,05/06/2020,3640 HAMPSHIRE PARK WAY SW,413,Ben Hill Pines,P,33.68231,-84.50781,
LARCENY-FROM VEHICLE,201271127,05/06/2020,1841 ROGERS AVE SW,404,Westwood Terrace,I,33.73752,-84.44802,
AUTO THEFT,201271392,05/06/2020,3755 CARMIA DR SW,414,Princeton Lakes,P,33.6569,-84.51004,
LARCENY-NON VEHICLE,201271588,05/06/2020,1117 LEE ST SW,402,Oakland City,S,33.72459,-84.42107,
AGG ASSAULT,201271649,05/06/2020,2909 CAMPBELLTON RD SW,409,Southwest,R,33.69869,-84.48265,
ROBBERY,201271774,05/06/2020,745 CRESTWELL CIR SW,407,Mays,H,33.74536,-84.50407,
ROBBERY,201271978,05/06/2020,2132 MARTIN L KING JR DR SW,405,Florida Heights,I,33.75042,-84.4579,
AGG ASSAULT,201270051,05/06/2020,1240 OAKLAND DR SW,403,Oakland City,S,33.72138,-84.42733,
BURGLARY,201270283,05/06/2020,2296 CASCADE RD SW,409,Adams Park,R,33.72187,-84.46386,
BURGLARY,201270478,05/06/2020,3200 STONE RD SW,411,Greenbriar,R,33.6697,-84.49403,
LARCENY-NON VEHICLE,201270733,05/06/2020,3730 CARMIA DR SW @PUBLIX - CARMIA,414,Princeton Lakes,P,33.65573,-84.5109,
LARCENY-NON VEHICLE,201270751,05/06/2020,1 KING ARTHUR DR SW,412,,,0,0,
LARCENY-FROM VEHICLE,201270946,05/06/2020,3640 HAMPSHIRE PARK WAY SW,413,Ben Hill Pines,P,33.68231,-84.50781,
LARCENY-FROM VEHICLE,201271127,05/06/2020,1841 ROGERS AVE SW,404,Westwood Terrace,I,33.73752,-84.44802,
AUTO THEFT,201271392,05/06/2020,3755 CARMIA DR SW,414,Princeton Lakes,P,33.6569,-84.51004,
LARCENY-NON VEHICLE,201271588,05/06/2020,1117 LEE ST SW,402,Oakland City,S,33.72459,-84.42107,
AGG ASSAULT,201271649,05/06/2020,2909 CAMPBELLTON RD SW,409,Southwest,R,33.69869,-84.48265,
ROBBERY,201271774,05/06/2020,745 CRESTWELL CIR SW,407,Mays,H,33.74536,-84.50407,
ROBBERY,201271978,05/06/2020,2132 MARTIN L KING JR DR SW,405,Florida Heights,I,33.75042,-84.4579,
AGG ASSAULT,201270051,05/06/2020,1240 OAKLAND DR SW,403,Oakland City,S,33.72138,-84.42733,
BURGLARY,201270283,05/06/2020,2296 CASCADE RD SW,409,Adams Park,R,33.72187,-84.46386,
BURGLARY,201270478,05/06/2020,3200 STONE RD SW,411,Greenbriar,R,33.6697,-84.49403,
LARCENY-NON VEHICLE,201270733,05/06/2020,3730 CARMIA DR SW @PUBLIX - CARMIA,414,Princeton Lakes,P,33.65573,-84.5109,
LARCENY-NON VEHICLE,201270751,05/06/2020,1 KING ARTHUR DR SW,412,,,0,0,
LARCENY-FROM VEHICLE,201270946,05/06/2020,3640 HAMPSHIRE PARK WAY SW,413,Ben Hill Pines,P,33.68231,-84.50781,
LARCENY-FROM VEHICLE,201271127,05/06/2020,1841 ROGERS AVE SW,404,Westwood Terrace,I,33.73752,-84.44802,
AUTO THEFT,201271392,05/06/2020,3755 CARMIA DR SW,414,Princeton Lakes,P,33.6569,-84.51004,
LARCENY-NON VEHICLE,201271588,05/06/2020,1117 LEE ST SW,402,Oakland City,S,33.72459,-84.42107,
AGG ASSAULT,201271649,05/06/2020,2909 CAMPBELLTON RD SW,409,Southwest,R,33.69869,-84.48265,
ROBBERY,201271774,05/06/2020,745 CRESTWELL CIR SW,407,Mays,H,33.74536,-84.50407,
ROBBERY,201271978,05/06/2020,2132 MARTIN L KING JR DR SW,405,Florida Heights,I,33.75042,-84.4579,
LARCENY-FROM VEHICLE,201260369,05/05/2020,1193 LEE ST SW,403,Oakland City,S,33.72261,-84.42302,
LARCENY-NON VEHICLE,201261466,05/05/2020,2755 CAMPBELLTON RD SW,409,Southwest,R,33.70235,-84.47822,
LARCENY-NON VEHICLE,201261623,05/05/2020,1371 KIMBERLY WAY SW,412,Ashley Courts,P,33.71771,-84.52315,
AGG ASSAULT,201261712,05/05/2020,1774 CAMPBELLTON RD SW,408,,R,33.71095,-84.44549,
AUTO THEFT,201261749,05/05/2020,576 LEE ST SW,401,West End,T,33.7395,-84.41397,
LARCENY-FROM VEHICLE,201260369,05/05/2020,1193 LEE ST SW,403,Oakland City,S,33.72261,-84.42302,
LARCENY-NON VEHICLE,201261466,05/05/2020,2755 CAMPBELLTON RD SW,409,Southwest,R,33.70235,-84.47822,
LARCENY-NON VEHICLE,201261623,05/05/2020,1371 KIMBERLY WAY SW,412,Ashley Courts,P,33.71771,-84.52315,
AGG ASSAULT,201261712,05/05/2020,1774 CAMPBELLTON RD SW,408,,R,33.71095,-84.44549,
AUTO THEFT,201261749,05/05/2020,576 LEE ST SW,401,West End,T,33.7395,-84.41397,
LARCENY-FROM VEHICLE,201260369,05/05/2020,1193 LEE ST SW,403,Oakland City,S,33.72261,-84.42302,
LARCENY-NON VEHICLE,201261466,05/05/2020,2755 CAMPBELLTON RD SW,409,Southwest,R,33.70235,-84.47822,
LARCENY-NON VEHICLE,201261623,05/05/2020,1371 KIMBERLY WAY SW,412,Ashley Courts,P,33.71771,-84.52315,
AGG ASSAULT,201261712,05/05/2020,1774 CAMPBELLTON RD SW,408,,R,33.71095,-84.44549,
AUTO THEFT,201261749,05/05/2020,576 LEE ST SW,401,West End,T,33.7395,-84.41397,
LARCENY-FROM VEHICLE,201260369,05/05/2020,1193 LEE ST SW,403,Oakland City,S,33.72261,-84.42302,
LARCENY-NON VEHICLE,201261466,05/05/2020,2755 CAMPBELLTON RD SW,409,Southwest,R,33.70235,-84.47822,
LARCENY-NON VEHICLE,201261623,05/05/2020,1371 KIMBERLY WAY SW,412,Ashley Courts,P,33.71771,-84.52315,
AGG ASSAULT,201261712,05/05/2020,1774 CAMPBELLTON RD SW,408,,R,33.71095,-84.44549,
AUTO THEFT,201261749,05/05/2020,576 LEE ST SW,401,West End,T,33.7395,-84.41397,
LARCENY-FROM VEHICLE,201260369,05/05/2020,1193 LEE ST SW,403,Oakland City,S,33.72261,-84.42302,
LARCENY-NON VEHICLE,201261466,05/05/2020,2755 CAMPBELLTON RD SW,409,Southwest,R,33.70235,-84.47822,
LARCENY-NON VEHICLE,201261623,05/05/2020,1371 KIMBERLY WAY SW,412,Ashley Courts,P,33.71771,-84.52315,
AGG ASSAULT,201261712,05/05/2020,1774 CAMPBELLTON RD SW,408,,R,33.71095,-84.44549,
AUTO THEFT,201261749,05/05/2020,576 LEE ST SW,401,West End,T,33.7395,-84.41397,
LARCENY-FROM VEHICLE,201260369,05/05/2020,1193 LEE ST SW,403,Oakland City,S,33.72261,-84.42302,
LARCENY-NON VEHICLE,201261466,05/05/2020,2755 CAMPBELLTON RD SW,409,Southwest,R,33.70235,-84.47822,
LARCENY-NON VEHICLE,201261623,05/05/2020,1371 KIMBERLY WAY SW,412,Ashley Courts,P,33.71771,-84.52315,
AGG ASSAULT,201261712,05/05/2020,1774 CAMPBELLTON RD SW,408,,R,33.71095,-84.44549,
AUTO THEFT,201261749,05/05/2020,576 LEE ST SW,401,West End,T,33.7395,-84.41397,
LARCENY-FROM VEHICLE,201260369,05/05/2020,1193 LEE ST SW,403,Oakland City,S,33.72261,-84.42302,
LARCENY-NON VEHICLE,201261466,05/05/2020,2755 CAMPBELLTON RD SW,409,Southwest,R,33.70235,-84.47822,
LARCENY-NON VEHICLE,201261623,05/05/2020,1371 KIMBERLY WAY SW,412,Ashley Courts,P,33.71771,-84.52315,
AGG ASSAULT,201261712,05/05/2020,1774 CAMPBELLTON RD SW,408,,R,33.71095,-84.44549,
AUTO THEFT,201261749,05/05/2020,576 LEE ST SW,401,West End,T,33.7395,-84.41397,
LARCENY-NON VEHICLE,201241603,05/04/2020,3730 CARMIA DR,414,Princeton Lakes,P,33.65573,-84.5109,
HOMICIDE,201241777,05/04/2020,2852 EMERALD CT SW,405,Harland Terrace,I,33.75134,-84.48196,
AGG ASSAULT,201250229,05/04/2020,1939 HANDLEY AVE SW,404,Westwood Terrace,I,33.73517,-84.45112,
LARCENY-NON VEHICLE,201250474,05/04/2020,1193 LEE ST SW,403,Oakland City,S,33.72261,-84.42302,
AUTO THEFT,201250514,05/04/2020,2269 STAR MIST DR SW,409,Southwest,R,33.69455,-84.49055,
LARCENY-FROM VEHICLE,201250629,05/04/2020,1171 OAK ST SW,401,West End,T,33.74104,-84.42616,
HOMICIDE,201250898,05/04/2020,2125 SOUTHWOOD CV SW,412,Ben Hill Terrace,P,33.69653,-84.51827,
BURGLARY,201250916,05/04/2020,500 RICHARD ALLEN BLVD SW,407,Fairburn Mays,H,33.74054,-84.51162,
BURGLARY,201250942,05/04/2020,898 ROSE CIR SW,401,West End,T,33.73052,-84.41719,
AUTO THEFT,201251030,05/04/2020,2098 CAMPBELLTON RD SW,410,Campbellton Road,R,33.70645,-84.45715,
LARCENY-NON VEHICLE,201251340,05/04/2020,3390 FAIRBURN RD SW,414,Ben Hill,P,33.6639,-84.52377,
AGG ASSAULT,201251391,05/04/2020,1039 LEE ST SW,402,Oakland City,S,33.72633,-84.41908,
AGG ASSAULT,201251505,05/04/2020,2192 CHINABERRY WAY SW,411,Greenbriar,R,33.69548,-84.4789,
LARCENY-NON VEHICLE,201251678,05/04/2020,1722 CAMPBELLTON RD SW,408,,R,33.71107,-84.44411,
LARCENY-NON VEHICLE,201241603,05/04/2020,3730 CARMIA DR,414,Princeton Lakes,P,33.65573,-84.5109,
HOMICIDE,201241777,05/04/2020,2852 EMERALD CT SW,405,Harland Terrace,I,33.75134,-84.48196,
AGG ASSAULT,201250229,05/04/2020,1939 HANDLEY AVE SW,404,Westwood Terrace,I,33.73517,-84.45112,
LARCENY-NON VEHICLE,201250474,05/04/2020,1193 LEE ST SW,403,Oakland City,S,33.72261,-84.42302,
AUTO THEFT,201250514,05/04/2020,2269 STAR MIST DR SW,409,Southwest,R,33.69455,-84.49055,
LARCENY-FROM VEHICLE,201250629,05/04/2020,1171 OAK ST SW,401,West End,T,33.74104,-84.42616,
HOMICIDE,201250898,05/04/2020,2125 SOUTHWOOD CV SW,412,Ben Hill Terrace,P,33.69653,-84.51827,
BURGLARY,201250916,05/04/2020,500 RICHARD ALLEN BLVD SW,407,Fairburn Mays,H,33.74054,-84.51162,
BURGLARY,201250942,05/04/2020,898 ROSE CIR SW,401,West End,T,33.73052,-84.41719,
AUTO THEFT,201251030,05/04/2020,2098 CAMPBELLTON RD SW,410,Campbellton Road,R,33.70645,-84.45715,
LARCENY-NON VEHICLE,201251340,05/04/2020,3390 FAIRBURN RD SW,414,Ben Hill,P,33.6639,-84.52377,
AGG ASSAULT,201251391,05/04/2020,1039 LEE ST SW,402,Oakland City,S,33.72633,-84.41908,
AGG ASSAULT,201251505,05/04/2020,2192 CHINABERRY WAY SW,411,Greenbriar,R,33.69548,-84.4789,
LARCENY-NON VEHICLE,201251678,05/04/2020,1722 CAMPBELLTON RD SW,408,,R,33.71107,-84.44411,
LARCENY-NON VEHICLE,201241603,05/04/2020,3730 CARMIA DR,414,Princeton Lakes,P,33.65573,-84.5109,
HOMICIDE,201241777,05/04/2020,2852 EMERALD CT SW,405,Harland Terrace,I,33.75134,-84.48196,
AGG ASSAULT,201250229,05/04/2020,1939 HANDLEY AVE SW,404,Westwood Terrace,I,33.73517,-84.45112,
LARCENY-NON VEHICLE,201250474,05/04/2020,1193 LEE ST SW,403,Oakland City,S,33.72261,-84.42302,
AUTO THEFT,201250514,05/04/2020,2269 STAR MIST DR SW,409,Southwest,R,33.69455,-84.49055,
LARCENY-FROM VEHICLE,201250629,05/04/2020,1171 OAK ST SW,401,West End,T,33.74104,-84.42616,
HOMICIDE,201250898,05/04/2020,2125 SOUTHWOOD CV SW,412,Ben Hill Terrace,P,33.69653,-84.51827,
BURGLARY,201250916,05/04/2020,500 RICHARD ALLEN BLVD SW,407,Fairburn Mays,H,33.74054,-84.51162,
BURGLARY,201250942,05/04/2020,898 ROSE CIR SW,401,West End,T,33.73052,-84.41719,
AUTO THEFT,201251030,05/04/2020,2098 CAMPBELLTON RD SW,410,Campbellton Road,R,33.70645,-84.45715,
LARCENY-NON VEHICLE,201251340,05/04/2020,3390 FAIRBURN RD SW,414,Ben Hill,P,33.6639,-84.52377,
AGG ASSAULT,201251391,05/04/2020,1039 LEE ST SW,402,Oakland City,S,33.72633,-84.41908,
AGG ASSAULT,201251505,05/04/2020,2192 CHINABERRY WAY SW,411,Greenbriar,R,33.69548,-84.4789,
LARCENY-NON VEHICLE,201251678,05/04/2020,1722 CAMPBELLTON RD SW,408,,R,33.71107,-84.44411,
LARCENY-NON VEHICLE,201241603,05/04/2020,3730 CARMIA DR,414,Princeton Lakes,P,33.65573,-84.5109,
HOMICIDE,201241777,05/04/2020,2852 EMERALD CT SW,405,Harland Terrace,I,33.75134,-84.48196,
AGG ASSAULT,201250229,05/04/2020,1939 HANDLEY AVE SW,404,Westwood Terrace,I,33.73517,-84.45112,
LARCENY-NON VEHICLE,201250474,05/04/2020,1193 LEE ST SW,403,Oakland City,S,33.72261,-84.42302,
AUTO THEFT,201250514,05/04/2020,2269 STAR MIST DR SW,409,Southwest,R,33.69455,-84.49055,
LARCENY-FROM VEHICLE,201250629,05/04/2020,1171 OAK ST SW,401,West End,T,33.74104,-84.42616,
HOMICIDE,201250898,05/04/2020,2125 SOUTHWOOD CV SW,412,Ben Hill Terrace,P,33.69653,-84.51827,
BURGLARY,201250916,05/04/2020,500 RICHARD ALLEN BLVD SW,407,Fairburn Mays,H,33.74054,-84.51162,
BURGLARY,201250942,05/04/2020,898 ROSE CIR SW,401,West End,T,33.73052,-84.41719,
AUTO THEFT,201251030,05/04/2020,2098 CAMPBELLTON RD SW,410,Campbellton Road,R,33.70645,-84.45715,
LARCENY-NON VEHICLE,201251340,05/04/2020,3390 FAIRBURN RD SW,414,Ben Hill,P,33.6639,-84.52377,
AGG ASSAULT,201251391,05/04/2020,1039 LEE ST SW,402,Oakland City,S,33.72633,-84.41908,
AGG ASSAULT,201251505,05/04/2020,2192 CHINABERRY WAY SW,411,Greenbriar,R,33.69548,-84.4789,
LARCENY-NON VEHICLE,201251678,05/04/2020,1722 CAMPBELLTON RD SW,408,,R,33.71107,-84.44411,
LARCENY-NON VEHICLE,201241603,05/04/2020,3730 CARMIA DR,414,Princeton Lakes,P,33.65573,-84.5109,
HOMICIDE,201241777,05/04/2020,2852 EMERALD CT SW,405,Harland Terrace,I,33.75134,-84.48196,
AGG ASSAULT,201250229,05/04/2020,1939 HANDLEY AVE SW,404,Westwood Terrace,I,33.73517,-84.45112,
LARCENY-NON VEHICLE,201250474,05/04/2020,1193 LEE ST SW,403,Oakland City,S,33.72261,-84.42302,
AUTO THEFT,201250514,05/04/2020,2269 STAR MIST DR SW,409,Southwest,R,33.69455,-84.49055,
LARCENY-FROM VEHICLE,201250629,05/04/2020,1171 OAK ST SW,401,West End,T,33.74104,-84.42616,
HOMICIDE,201250898,05/04/2020,2125 SOUTHWOOD CV SW,412,Ben Hill Terrace,P,33.69653,-84.51827,
BURGLARY,201250916,05/04/2020,500 RICHARD ALLEN BLVD SW,407,Fairburn Mays,H,33.74054,-84.51162,
BURGLARY,201250942,05/04/2020,898 ROSE CIR SW,401,West End,T,33.73052,-84.41719,
AUTO THEFT,201251030,05/04/2020,2098 CAMPBELLTON RD SW,410,Campbellton Road,R,33.70645,-84.45715,
LARCENY-NON VEHICLE,201251340,05/04/2020,3390 FAIRBURN RD SW,414,Ben Hill,P,33.6639,-84.52377,
AGG ASSAULT,201251391,05/04/2020,1039 LEE ST SW,402,Oakland City,S,33.72633,-84.41908,
AGG ASSAULT,201251505,05/04/2020,2192 CHINABERRY WAY SW,411,Greenbriar,R,33.69548,-84.4789,
LARCENY-NON VEHICLE,201251678,05/04/2020,1722 CAMPBELLTON RD SW,408,,R,33.71107,-84.44411,
LARCENY-NON VEHICLE,201241603,05/04/2020,3730 CARMIA DR,414,Princeton Lakes,P,33.65573,-84.5109,
HOMICIDE,201241777,05/04/2020,2852 EMERALD CT SW,405,Harland Terrace,I,33.75134,-84.48196,
AGG ASSAULT,201250229,05/04/2020,1939 HANDLEY AVE SW,404,Westwood Terrace,I,33.73517,-84.45112,
LARCENY-NON VEHICLE,201250474,05/04/2020,1193 LEE ST SW,403,Oakland City,S,33.72261,-84.42302,
AUTO THEFT,201250514,05/04/2020,2269 STAR MIST DR SW,409,Southwest,R,33.69455,-84.49055,
LARCENY-FROM VEHICLE,201250629,05/04/2020,1171 OAK ST SW,401,West End,T,33.74104,-84.42616,
HOMICIDE,201250898,05/04/2020,2125 SOUTHWOOD CV SW,412,Ben Hill Terrace,P,33.69653,-84.51827,
BURGLARY,201250916,05/04/2020,500 RICHARD ALLEN BLVD SW,407,Fairburn Mays,H,33.74054,-84.51162,
BURGLARY,201250942,05/04/2020,898 ROSE CIR SW,401,West End,T,33.73052,-84.41719,
AUTO THEFT,201251030,05/04/2020,2098 CAMPBELLTON RD SW,410,Campbellton Road,R,33.70645,-84.45715,
LARCENY-NON VEHICLE,201251340,05/04/2020,3390 FAIRBURN RD SW,414,Ben Hill,P,33.6639,-84.52377,
AGG ASSAULT,201251391,05/04/2020,1039 LEE ST SW,402,Oakland City,S,33.72633,-84.41908,
AGG ASSAULT,201251505,05/04/2020,2192 CHINABERRY WAY SW,411,Greenbriar,R,33.69548,-84.4789,
LARCENY-NON VEHICLE,201251678,05/04/2020,1722 CAMPBELLTON RD SW,408,,R,33.71107,-84.44411,
LARCENY-NON VEHICLE,201241603,05/04/2020,3730 CARMIA DR,414,Princeton Lakes,P,33.65573,-84.5109,
HOMICIDE,201241777,05/04/2020,2852 EMERALD CT SW,405,Harland Terrace,I,33.75134,-84.48196,
AGG ASSAULT,201250229,05/04/2020,1939 HANDLEY AVE SW,404,Westwood Terrace,I,33.73517,-84.45112,
LARCENY-NON VEHICLE,201250474,05/04/2020,1193 LEE ST SW,403,Oakland City,S,33.72261,-84.42302,
AUTO THEFT,201250514,05/04/2020,2269 STAR MIST DR SW,409,Southwest,R,33.69455,-84.49055,
LARCENY-FROM VEHICLE,201250629,05/04/2020,1171 OAK ST SW,401,West End,T,33.74104,-84.42616,
HOMICIDE,201250898,05/04/2020,2125 SOUTHWOOD CV SW,412,Ben Hill Terrace,P,33.69653,-84.51827,
BURGLARY,201250916,05/04/2020,500 RICHARD ALLEN BLVD SW,407,Fairburn Mays,H,33.74054,-84.51162,
BURGLARY,201250942,05/04/2020,898 ROSE CIR SW,401,West End,T,33.73052,-84.41719,
AUTO THEFT,201251030,05/04/2020,2098 CAMPBELLTON RD SW,410,Campbellton Road,R,33.70645,-84.45715,
LARCENY-NON VEHICLE,201251340,05/04/2020,3390 FAIRBURN RD SW,414,Ben Hill,P,33.6639,-84.52377,
AGG ASSAULT,201251391,05/04/2020,1039 LEE ST SW,402,Oakland City,S,33.72633,-84.41908,
AGG ASSAULT,201251505,05/04/2020,2192 CHINABERRY WAY SW,411,Greenbriar,R,33.69548,-84.4789,
LARCENY-NON VEHICLE,201251678,05/04/2020,1722 CAMPBELLTON RD SW,408,,R,33.71107,-84.44411,
BURGLARY,201240680,05/03/2020,1307 LORENZO DR SW,403,Venetian Hills,S,33.71939,-84.43285,
LARCENY-FROM VEHICLE,201240837,05/03/2020,3249 WELMINGHAM DR SW,414,Princeton Lakes,P,33.66323,-84.51893,
AGG ASSAULT,201241081,05/03/2020,3825 STONE RD SW,413,Ben Hill Pines,P,33.68462,-84.51007,
LARCENY-FROM VEHICLE,201241329,05/03/2020,3620 CAMP CREEK PKWY SW,414,Princeton Lakes,P,33.65427,-84.50738,
LARCENY-NON VEHICLE,201241486,05/03/2020,3 FAIRBURN RD SW,407,Adamsville,H,33.75929,-84.50557,
BURGLARY,201240680,05/03/2020,1307 LORENZO DR SW,403,Venetian Hills,S,33.71939,-84.43285,
LARCENY-FROM VEHICLE,201240837,05/03/2020,3249 WELMINGHAM DR SW,414,Princeton Lakes,P,33.66323,-84.51893,
AGG ASSAULT,201241081,05/03/2020,3825 STONE RD SW,413,Ben Hill Pines,P,33.68462,-84.51007,
LARCENY-FROM VEHICLE,201241329,05/03/2020,3620 CAMP CREEK PKWY SW,414,Princeton Lakes,P,33.65427,-84.50738,
