UC2_Literal,Report Number,Report Date,Location,Beat,Neigborhood,NPU,Lat,Long,
AGG ASSAULT,191332219,05/13/2019,259 ROSSER ST SW,104,Ashview Heights,T,33.74791,-84.42457,
LARCENY-NON VEHICLE,191330850,05/13/2019,568 CHAPPELL RD NW,107,Grove Park,J,33.77075,-84.43407,
LARCENY-FROM VEHICLE,191330988,05/13/2019,2424 ARNO DR NW,110,Carver Hills,G,33.7991,-84.46765,
LARCENY-FROM VEHICLE,191330124,05/13/2019,290 SCIPLE TER NW,102,Vine City,L,33.76259,-84.41534,
LARCENY-FROM VEHICLE,191330893,05/13/2019,2265 PERRY BLVD NW,110,Scotts Crossing,G,33.80595,-84.46416,
LARCENY-FROM VEHICLE,191330330,05/13/2019,2812 BROWNTOWN RD NW,113,Lincoln Homes,G,33.80164,-84.48049,
LARCENY-FROM VEHICLE,191330336,05/13/2019,2265 PERRY BLVD NW,110,Scotts Crossing,G,33.80595,-84.46416,
LARCENY-FROM VEHICLE,191330291,05/13/2019,1504 MARY GEORGE AVE NW,110,Carver Hills,G,33.80197,-84.45862,
LARCENY-NON VEHICLE,191330826,05/13/2019,945 DESOTO ST NW,105,Washington Park,K,33.75754,-84.41898,
LARCENY-NON VEHICLE,191330596,05/13/2019,1670 MCCALLIE BLVD NW,110,Carver Hills,G,33.79972,-84.45599,
LARCENY-NON VEHICLE,191330779,05/13/2019,1879 MARKONE ST NW,107,Grove Park,J,33.77001,-84.44846,
AUTO THEFT,191332230,05/13/2019,1218 JOSEPH E BOONE BLVD NW,105,Hunter Hills,K,33.76324,-84.42748,
LARCENY-NON VEHICLE,191320446,05/12/2019,1720 MARTIN L KING JR DR SW,104,Mozley Park,K,33.75083,-84.44341,
LARCENY-FROM VEHICLE,191320009,05/12/2019,1709 WILLMA DR NW,110,West Highlands,G,33.79179,-84.44728,
LARCENY-FROM VEHICLE,191321122,05/12/2019,1082 HUFF RD NW,103,Blandtown,D,33.78904,-84.42284,
LARCENY-FROM VEHICLE,191321059,05/12/2019,105 OZONE ST SW,101,Atlanta University Center,T,33.75179,-84.41675,
LARCENY-NON VEHICLE,191321144,05/12/2019,835 MARTIN L KING JR DR NW,102,Vine City,L,33.75504,-84.41457,
LARCENY-FROM VEHICLE,191320584,05/12/2019,1040 HUFF RD NW,103,Blandtown,D,33.78868,-84.42207,
LARCENY-FROM VEHICLE,191320669,05/12/2019,1705 MARY GEORGE AVE NW,110,Carver Hills,G,33.80208,-84.4651,
AGG ASSAULT,191321831,05/12/2019,3680 CROSBY DR NW,114,Fairburn Heights,H,33.76672,-84.50148,
ROBBERY,191320549,05/12/2019,797 HARWELL RD NW,112,Collier Heights,I,33.7798,-84.49507,
ROBBERY,191320468,05/12/2019,1284 JOSEPH E BOONE BLVD NW,106,Hunter Hills,K,33.76329,-84.42965,
ROBBERY,191320488,05/12/2019,3083 MARTIN L KING JR DR NW,111,,I,33.75107,-84.48903,
BURGLARY,191320430,05/12/2019,605 RHODES ST NW,102,Vine City,L,33.7571,-84.40731,
BURGLARY,191320592,05/12/2019,1172 FIELD RD NW,113,Brookview Heights,G,33.78768,-84.48428,
BURGLARY,191310482,05/11/2019,2386 BOLTON RD NW,103,Bolton,D,33.8209,-84.45951,
BURGLARY,191310559,05/11/2019,987 LENA ST NW,105,Washington Park,K,33.75682,-84.41995,
BURGLARY,191310923,05/11/2019,622 BLANCHE ST NW,107,Grove Park,J,33.77189,-84.44475,
BURGLARY,191311812,05/11/2019,1775 GIVENS AVE NW,110,Scotts Crossing,G,33.8041,-84.46646,
AGG ASSAULT,191310818,05/11/2019,973 DESOTO ST NW,105,Washington Park,K,33.75755,-84.41956,
AGG ASSAULT,191311937,05/11/2019,3657 MARTIN L KING JR DR NW,111,Adamsville,H,33.76208,-84.5076,
AGG ASSAULT,191310337,05/11/2019,271 ANDREW J HAIRSTON PL NW,102,Vine City,L,33.76209,-84.4137,
ROBBERY,191310364,05/11/2019,306 BURBANK DR NW,105,Hunter Hills,K,33.76312,-84.42943,
LARCENY-FROM VEHICLE,191311881,05/11/2019,2429 BOLTON RD NW,103,Bolton,D,33.82065,-84.45537,
LARCENY-FROM VEHICLE,191310877,05/11/2019,1122 OLD CHATTAHOOCHEE AVE NW,103,Blandtown,D,33.79995,-84.42484,
LARCENY-FROM VEHICLE,191310763,05/11/2019,864 CAPITOL VIEW AVE NW,109,Center Hill,J,33.77845,-84.46728,
LARCENY-NON VEHICLE,191311508,05/11/2019,835 MARTIN L KING JR DR NW,102,Vine City,L,33.75504,-84.41457,
LARCENY-FROM VEHICLE,191311473,05/11/2019,1600 ELLSWORTH INDUSTRIAL BLVD NW,103,Blandtown,D,33.79826,-84.42811,
LARCENY-NON VEHICLE,191311893,05/11/2019,1176 CHATTAHOOCHEE AVE NW,103,Blandtown,D,33.80058,-84.42561,
LARCENY-NON VEHICLE,191302481,05/11/2019,221 CHAPPEL RD NW,105,Hunter Hills,K,33.76114,-84.43324,
AUTO THEFT,191310473,05/11/2019,1050 DONALD LEE HOLLOWELL PKWY NW,106,Bankhead,K,33.77289,-84.42183,
AUTO THEFT,191301077,05/10/2019,I-20 WB EXPY SW / JOSEPH E LOWERY BLVD SW,101,Harris Chiles,T,33.74159,-84.41764,
AUTO THEFT,191300997,05/10/2019,2094 TIGER FLOWERS DR NW,108,Dixie Hills,J,33.75997,-84.45585,
LARCENY-NON VEHICLE,191301232,05/10/2019,287 ABBEY ST NW,108,Penelope Neighbors,J,33.75448,-84.45056,
LARCENY-FROM VEHICLE,191301090,05/10/2019,1300 JOSEPH E BOONE BLVD NW,105,Hunter Hills,K,33.76204,-84.43066,
LARCENY-NON VEHICLE,191301339,05/10/2019,1176 CHATTAHOCEE AVE,103,Blandtown,D,33.80058,-84.42561,
LARCENY-FROM VEHICLE,191301643,05/10/2019,890 CHATTAHOOCHEE,103,Berkeley Park,D,33.79902,-84.41695,
LARCENY-FROM VEHICLE,191301687,05/10/2019,1310 ELLSWORTH INDUSTRIAL,103,Blandtown,D,33.7889,-84.42636,
LARCENY-NON VEHICLE,191301662,05/10/2019,2615 DONALD LEE HOLLOWELL PKWY NW,109,Center Hill,J,33.7762,-84.47236,
AGG ASSAULT,191302229,05/10/2019,292 JAMES P BRAWLEY DR NW,102,Vine City,L,33.76258,-84.41301,
BURGLARY,191301881,05/10/2019,556 CAIRO ST NW,106,Bankhead,K,33.76993,-84.41979,
BURGLARY,191302346,05/10/2019,1430 SHARON ST NW,105,Hunter Hills,K,33.75475,-84.43433,
BURGLARY,191291682,05/09/2019,2423 MARTIN L KING JR DR NW,108,Florida Heights,I,33.75183,-84.46623,
BURGLARY,191292298,05/09/2019,38 ANDERSON AVE NW,105,West Lake,J,33.75409,-84.44551,
LARCENY-NON VEHICLE,191291762,05/09/2019,3509 MARTIN L KING JR DR NW,111,Adamsville,H,33.7581,-84.50258,
LARCENY-FROM VEHICLE,191291420,05/09/2019,205 HEMPHILL SCHOOL RD NW,111,Oakcliff,H,33.76122,-84.50044,
LARCENY-FROM VEHICLE,191290751,05/09/2019,2011 BOLTON RD NW @PERRY HOME BRANCH,103,Riverside,D,33.8104,-84.47705,
LARCENY-NON VEHICLE,191291162,05/09/2019,2351 PERRY BLVD NW,110,Scotts Crossing,G,33.80549,-84.46592,
AUTO THEFT,191291209,05/09/2019,3565 MARTIN L KING JR DR NW @COLLIER HEIGHTS SC,111,Adamsville,H,33.7601,-84.50466,
AUTO THEFT,191290848,05/09/2019,1904 LUCY COMPTON LN NW,110,West Highlands,G,33.79497,-84.45321,
LARCENY-NON VEHICLE,191282275,05/08/2019,3567 MARTIN L KING JR DR NW,111,Adamsville,H,33.75973,-84.50483,
LARCENY-NON VEHICLE,191280818,05/08/2019,1977 MARTIN L KING JR DR NW,108,,I,33.75065,-84.44767,
BURGLARY,191281317,05/08/2019,2167 MARTIN L KING JR DR NW,108,Florida Heights,I,33.75167,-84.46093,
BURGLARY,191280883,05/08/2019,3680 ADKINS RD NW,114,Carroll Heights,H,33.77252,-84.50942,
ROBBERY,191281997,05/08/2019,2132 DONALD LEE HOLLOWELL PKWY NW,107,Grove Park,J,33.77637,-84.4551,
AGG ASSAULT,191281844,05/08/2019,3335 MARTIN LUTHER KING JR DRIVE,111,Adamsville,H,33.75403,-84.49657,
AGG ASSAULT,191270873,05/07/2019,2046 JOSEPH E BOONE BLVD NW,108,Dixie Hills,J,33.76353,-84.45447,
AGG ASSAULT,191271703,05/07/2019,195 FAIRBURN RD,111,Adamsville,H,33.76469,-84.50394,
BURGLARY,191272042,05/07/2019,1376 AKRIDGE ST NW,105,Hunter Hills,K,33.75804,-84.43294,
BURGLARY,191270943,05/07/2019,262 JAMES P BRAWLEY DR NW,102,Vine City,L,33.76178,-84.4129,
BURGLARY,191270793,05/07/2019,192 HOLDERNESS ST SW,104,Ashview Heights,T,33.74951,-84.42623,
LARCENY-FROM VEHICLE,191262180,05/07/2019,380 LEGACY DR,104,Harris Chiles,T,33.74476,-84.41893,
LARCENY-NON VEHICLE,191271462,05/07/2019,1776 WESTMORELAND LN NW,110,West Highlands,G,33.79034,-84.44971,
AUTO THEFT,191271807,05/07/2019,866 CAPITOL VIEW AVE NW,109,Center Hill,J,33.77864,-84.46703,
AUTO THEFT,191262248,05/06/2019,2034 BOLTON RD NW,103,Riverside,D,33.81158,-84.4746,
AUTO THEFT,191260715,05/06/2019,2423 MARTIN L KING JR DR NW,108,Florida Heights,I,33.75183,-84.46623,
AUTO THEFT,191260744,05/06/2019,114 VICTOR CIR NW,105,West Lake,J,33.75778,-84.43881,
AUTO THEFT,191260779,05/06/2019,1176 CHATTAHOOCHEE AVE NW,103,Blandtown,D,33.80058,-84.42561,
LARCENY-NON VEHICLE,191260176,05/06/2019,954 JOSEPH E BOONE BLVD NW,106,Washington Park,K,33.76323,-84.41879,
LARCENY-FROM VEHICLE,191261131,05/06/2019,1598 DONALD LEE HOLLOWELL PKWY NW,107,Grove Park,J,33.77167,-84.4406,
LARCENY-NON VEHICLE,191260815,05/06/2019,203 HARWELL PL NW,112,Collier Heights,I,33.7809,-84.49374,
LARCENY-NON VEHICLE,191261613,05/06/2019,2429 MARTIN L KING JR DR NW,108,Florida Heights,I,33.75246,-84.46669,
LARCENY-FROM VEHICLE,191261912,05/06/2019,1900 PERRY BLVD NW,110,West Highlands,G,33.79513,-84.4504,
LARCENY-FROM VEHICLE,191260851,05/06/2019,3599 MARTIN L KING JR DR NW,111,Adamsville,H,33.75933,-84.50433,
LARCENY-FROM VEHICLE,191260367,05/06/2019,209 HOLLY RD NW,105,Hunter Hills,K,33.7611,-84.43735,
LARCENY-FROM VEHICLE,191260391,05/06/2019,729 FLORENCE PL NW,110,Grove Park,J,33.77485,-84.44171,
LARCENY-FROM VEHICLE,191261580,05/06/2019,1471 AKRIDGE ST NW,105,Hunter Hills,K,33.75855,-84.43615,
BURGLARY,191260563,05/06/2019,2423 MARTIN L KING JR DR NW,108,Florida Heights,I,33.75183,-84.46623,
AGG ASSAULT,191261277,05/06/2019,3349 MARTIN L KING JR DR NW,111,Adamsville,H,33.75474,-84.49736,
AGG ASSAULT,191261378,05/06/2019,3140 MIDDLETON RD NW,111,,I,33.75197,-84.49079,
AGG ASSAULT,191261624,05/06/2019,480 FAIRBURN RD NW,114,Fairburn Heights,H,33.76802,-84.50034,
ROBBERY,191261883,05/06/2019,745 AYRSHIRE CIR NW,109,Center Hill,J,33.77211,-84.45831,
ROBBERY,191261204,05/06/2019,184 JAMES P BRAWLEY DR NW,102,Vine City,L,33.7597,-84.41276,
ROBBERY,191250179,05/05/2019,3092 DELMAR LN NW,111,,I,33.75546,-84.48849,
ROBBERY,191251796,05/05/2019,570 ATLANTA STUDENT MOVEMENT BLVD SW,101,Atlanta University Center,T,33.74907,-84.41752,
AGG ASSAULT,191251863,05/05/2019,195 FAIRBURN RD NW,111,Adamsville,H,33.76126,-84.50433,
AGG ASSAULT,191251484,05/05/2019,1157 SELLS AVE SW,104,West End,T,33.74572,-84.42569,
BURGLARY,191251558,05/05/2019,163 HOLDERNESS ST SW,104,Ashview Heights,T,33.75017,-84.42663,
LARCENY-FROM VEHICLE,191250778,05/05/2019,115 HOLLY RD NW,105,Hunter Hills,K,33.75818,-84.43742,
LARCENY-FROM VEHICLE,191250575,05/05/2019,333 ARGUS CIR NW,111,Adamsville,H,33.76445,-84.50429,
LARCENY-NON VEHICLE,191251196,05/05/2019,1946 BAKER RD NW,107,Grove Park,J,33.7705,-84.45056,
AUTO THEFT,191250525,05/05/2019,399 HOLLY ST,105,Grove Park,J,33.76566,-84.43756,
AUTO THEFT,191240768,05/04/2019,2423 MARTIN L KING JR DR NW,108,Florida Heights,I,33.75183,-84.46623,
LARCENY-FROM VEHICLE,191240127,05/04/2019,81 GASLIGHT LN NW,108,Dixie Hills,J,33.75623,-84.46593,
LARCENY-NON VEHICLE,191241355,05/04/2019,835 MARTIN LUTHER KING JR DR NW,102,Vine City,L,33.75504,-84.41457,
LARCENY-FROM VEHICLE,191240941,05/04/2019,847 PARSONS ST SW,101,Atlanta University Center,T,33.75092,-84.41535,
LARCENY-FROM VEHICLE,191240713,05/04/2019,98 ANDERSON AVE NW @ANDERSON PARK,108,Dixie Hills,J,33.75633,-84.45114,
LARCENY-FROM VEHICLE,191240993,05/04/2019,1701 WILLMA DR NW,110,West Highlands,G,33.79118,-84.44722,
ROBBERY,191240410,05/04/2019,948 WESTMOOR DR NW,105,Washington Park,K,33.75948,-84.4188,
ROBBERY,191241192,05/04/2019,2115 ARLINGTON CIR,107,Grove Park,J,33.77021,-84.4565,
ROBBERY,191240058,05/04/2019,60 PASCHAL BLVD NW,102,Vine City,L,33.75783,-84.41419,
ROBBERY,191240918,05/04/2019,2605 WOODROW ST NW,109,Center Hill,J,33.77409,-84.47203,
ROBBERY,191230296,05/03/2019,2582 SAINT JAMES AVE NW,113,Carey Park,G,33.78585,-84.47273,
ROBBERY,191232097,05/03/2019,807 MAGNOLIA WAY NW,102,Vine City,L,33.75823,-84.41408,
ROBBERY,191232387,05/03/2019,999 LENA ST NW,105,Washington Park,K,33.75686,-84.42046,
AGG ASSAULT,191222575,05/03/2019,1388 JOSEPH E BOONE BLVD NW,105,Hunter Hills,K,33.7633,-84.43337,
AGG ASSAULT,191230363,05/03/2019,789 THURMOND ST NW,102,Vine City,L,33.76061,-84.41332,
AGG ASSAULT,191230085,05/03/2019,901 BOLTON RD NW,114,Bankhead/Bolton,H,33.77948,-84.49901,
AGG ASSAULT,191232210,05/03/2019,1300 JOSEPH E BOONE BLVD NW,105,Hunter Hills,K,33.76344,-84.43048,
LARCENY-NON VEHICLE,191232607,05/03/2019,992 FAIRBURN RD NW,114,Carroll Heights,H,33.77932,-84.5049,
LARCENY-NON VEHICLE,191232047,05/03/2019,476 W LAKE AVE NW,107,Grove Park,J,33.7685,-84.4414,
LARCENY-FROM VEHICLE,191231828,05/03/2019,1444 FAIRMONT AVE NW,103,Blandtown,D,33.79349,-84.42228,
LARCENY-FROM VEHICLE,191231469,05/03/2019,1045 W MARIETTA ST NW,106,Knight Park/Howell Station,K,33.78537,-84.42103,
LARCENY-FROM VEHICLE,191230608,05/03/2019,260 WESTVIEW PL SW,104,Mozley Park,K,33.74795,-84.43438,
LARCENY-NON VEHICLE,191231179,05/03/2019,3657 MARTIN L KING JR DR NW,111,Adamsville,H,33.76208,-84.5076,
LARCENY-NON VEHICLE,191231603,05/03/2019,1976 LOIS PL NW,110,Grove Park,J,33.78425,-84.45237,
LARCENY-NON VEHICLE,191231468,05/03/2019,104 DAHLIA AVE NW,108,Dixie Hills,J,33.75576,-84.46246,
LARCENY-FROM VEHICLE,191220442,05/02/2019,1891 JOHNSON RD NW @APS BOYD ES,110,Rockdale,G,33.78579,-84.44924,
LARCENY-FROM VEHICLE,191220358,05/02/2019,2068 VERBENA ST NW,108,Penelope Neighbors,J,33.75409,-84.45437,
LARCENY-FROM VEHICLE,191220191,05/02/2019,2210 MARIETTA BLVD NW,103,Bolton,D,33.81504,-84.44398,
LARCENY-FROM VEHICLE,191220495,05/02/2019,125 SEWANEE AVE NW,108,Dixie Hills,J,33.75705,-84.46482,
LARCENY-FROM VEHICLE,191221307,05/02/2019,194 WEBSTER ST SW,101,Atlanta University Center,T,33.75059,-84.41539,
BURGLARY,191221968,05/02/2019,2231 PENELOPE ST NW,108,Dixie Hills,J,33.75635,-84.45691,
HOMICIDE,191222132,05/02/2019,2591 ETHERIDGE DR NW,113,Carey Park,G,33.7881,-84.47292,
ROBBERY,191222145,05/02/2019,2650 DONALD LEE HOLLOWELL PKWY NW,109,Center Hill,J,33.77582,-84.47342,
ROBBERY,191220540,05/02/2019,2930 ELEANOR TER NW,112,Collier Heights,I,33.77871,-84.48365,
ROBBERY,191210164,05/01/2019,1992 DONALD LEE HOLLOWELL PKWY NW,107,Grove Park,J,33.77641,-84.45005,
AGG ASSAULT,191212336,05/01/2019,912 MARTIN L KING JR DR NW,102,Atlanta University Center,L,33.75472,-84.41755,
AGG ASSAULT,191211354,05/01/2019,973 DESOTO ST NW,105,Washington Park,K,33.75755,-84.41956,
BURGLARY,191211140,05/01/2019,2770 DONALD LEE HOLLOWELL PKWY NW,112,Collier Heights,I,33.77845,-84.47857,
BURGLARY,191210937,05/01/2019,1033 HOLLYWOOD RD NW,110,Almond Park,G,33.78308,-84.45882,
LARCENY-FROM VEHICLE,191210955,05/01/2019,2429 BOLTON RD NW,103,Bolton,D,33.82065,-84.45537,
LARCENY-FROM VEHICLE,191210403,05/01/2019,250 CHILDS DR NW,105,Hunter Hills,K,33.76205,-84.43677,
LARCENY-NON VEHICLE,191210907,05/01/2019,2615 DONALD LEE HOLLOWELL PKWY NW,109,Center Hill,J,33.7762,-84.47236,
LARCENY-NON VEHICLE,191211111,05/01/2019,2001 JAMES JACKSON PKWY NW,103,Riverside,D,33.81063,-84.47569,
LARCENY-NON VEHICLE,191210497,05/01/2019,1815 MARTIN L KING JR DR NW,108,,I,33.75092,-84.44661,
LARCENY-NON VEHICLE,191210486,05/01/2019,339 HOLLY ST NW,107,Grove Park,J,33.7646,-84.43757,
