UC2_Literal,Report Number,Report Date,Location,Beat,Neigborhood,NPU,Lat,Long,
LARCENY-FROM VEHICLE,201371696,05/16/2020,3385 DONALD LEE HOLLOWELL PKWY NW,114,Atlanta Industrial Park,G,33.79224,-84.49757,
AGG ASSAULT,201372194,05/16/2020,28 GROVE PARK PL NW,110,Grove Park,J,33.77661,-84.43945,
BURGLARY,201370662,05/16/2020,195 FAIRBURN RD NW,111,Adamsville,H,33.76126,-84.50433,
AGG ASSAULT,201371586,05/16/2020,1073 HUFF RD NW,103,Blandtown,D,33.78945,-84.42332,
LARCENY-FROM VEHICLE,201371696,05/16/2020,3385 DONALD LEE HOLLOWELL PKWY NW,114,Atlanta Industrial Park,G,33.79224,-84.49757,
AGG ASSAULT,201372194,05/16/2020,28 GROVE PARK PL NW,110,Grove Park,J,33.77661,-84.43945,
BURGLARY,201370662,05/16/2020,195 FAIRBURN RD NW,111,Adamsville,H,33.76126,-84.50433,
AGG ASSAULT,201371586,05/16/2020,1073 HUFF RD NW,103,Blandtown,D,33.78945,-84.42332,
LARCENY-FROM VEHICLE,201371696,05/16/2020,3385 DONALD LEE HOLLOWELL PKWY NW,114,Atlanta Industrial Park,G,33.79224,-84.49757,
AGG ASSAULT,201372194,05/16/2020,28 GROVE PARK PL NW,110,Grove Park,J,33.77661,-84.43945,
BURGLARY,201370662,05/16/2020,195 FAIRBURN RD NW,111,Adamsville,H,33.76126,-84.50433,
AGG ASSAULT,201371586,05/16/2020,1073 HUFF RD NW,103,Blandtown,D,33.78945,-84.42332,
LARCENY-FROM VEHICLE,201371696,05/16/2020,3385 DONALD LEE HOLLOWELL PKWY NW,114,Atlanta Industrial Park,G,33.79224,-84.49757,
AGG ASSAULT,201372194,05/16/2020,28 GROVE PARK PL NW,110,Grove Park,J,33.77661,-84.43945,
LARCENY-FROM VEHICLE,201360602,05/15/2020,369 MCDANIEL ST SW,101,The Villages at Castleberry Hill,T,33.74505,-84.40523,
AUTO THEFT,201361009,05/15/2020,815 MAGNOLIA WAY NW,102,Vine City,L,33.75823,-84.41418,
BURGLARY,201361371,05/15/2020,954 FAIR ST SW,104,Ashview Heights,T,33.74887,-84.41883,
AGG ASSAULT,201361412,05/15/2020,3657 MARTIN L KING JR DR NW,111,Adamsville,H,33.76208,-84.5076,
LARCENY-NON VEHICLE,201361547,05/15/2020,3048 MIDDLETON RD NW,111,,I,33.75289,-84.48935,
AGG ASSAULT,201361593,05/15/2020,2619 DONALD LEE HOLLOWELL PKWY NW,109,Center Hill,J,33.77579,-84.47254,
AGG ASSAULT,201361729,05/15/2020,136 VINE ST NW,102,Vine City,L,33.75831,-84.40799,
LARCENY-FROM VEHICLE,201360602,05/15/2020,369 MCDANIEL ST SW,101,The Villages at Castleberry Hill,T,33.74505,-84.40523,
AUTO THEFT,201361009,05/15/2020,815 MAGNOLIA WAY NW,102,Vine City,L,33.75823,-84.41418,
BURGLARY,201361371,05/15/2020,954 FAIR ST SW,104,Ashview Heights,T,33.74887,-84.41883,
AGG ASSAULT,201361412,05/15/2020,3657 MARTIN L KING JR DR NW,111,Adamsville,H,33.76208,-84.5076,
LARCENY-NON VEHICLE,201361547,05/15/2020,3048 MIDDLETON RD NW,111,,I,33.75289,-84.48935,
AGG ASSAULT,201361593,05/15/2020,2619 DONALD LEE HOLLOWELL PKWY NW,109,Center Hill,J,33.77579,-84.47254,
AGG ASSAULT,201361729,05/15/2020,136 VINE ST NW,102,Vine City,L,33.75831,-84.40799,
LARCENY-FROM VEHICLE,201360602,05/15/2020,369 MCDANIEL ST SW,101,The Villages at Castleberry Hill,T,33.74505,-84.40523,
AUTO THEFT,201361009,05/15/2020,815 MAGNOLIA WAY NW,102,Vine City,L,33.75823,-84.41418,
BURGLARY,201361371,05/15/2020,954 FAIR ST SW,104,Ashview Heights,T,33.74887,-84.41883,
AGG ASSAULT,201361412,05/15/2020,3657 MARTIN L KING JR DR NW,111,Adamsville,H,33.76208,-84.5076,
LARCENY-NON VEHICLE,201361547,05/15/2020,3048 MIDDLETON RD NW,111,,I,33.75289,-84.48935,
AGG ASSAULT,201361593,05/15/2020,2619 DONALD LEE HOLLOWELL PKWY NW,109,Center Hill,J,33.77579,-84.47254,
AGG ASSAULT,201361729,05/15/2020,136 VINE ST NW,102,Vine City,L,33.75831,-84.40799,
LARCENY-FROM VEHICLE,201360602,05/15/2020,369 MCDANIEL ST SW,101,The Villages at Castleberry Hill,T,33.74505,-84.40523,
AUTO THEFT,201361009,05/15/2020,815 MAGNOLIA WAY NW,102,Vine City,L,33.75823,-84.41418,
BURGLARY,201361371,05/15/2020,954 FAIR ST SW,104,Ashview Heights,T,33.74887,-84.41883,
AGG ASSAULT,201361412,05/15/2020,3657 MARTIN L KING JR DR NW,111,Adamsville,H,33.76208,-84.5076,
LARCENY-NON VEHICLE,201361547,05/15/2020,3048 MIDDLETON RD NW,111,,I,33.75289,-84.48935,
AGG ASSAULT,201361593,05/15/2020,2619 DONALD LEE HOLLOWELL PKWY NW,109,Center Hill,J,33.77579,-84.47254,
AGG ASSAULT,201361729,05/15/2020,136 VINE ST NW,102,Vine City,L,33.75831,-84.40799,
LARCENY-FROM VEHICLE,201360602,05/15/2020,369 MCDANIEL ST SW,101,The Villages at Castleberry Hill,T,33.74505,-84.40523,
AUTO THEFT,201361009,05/15/2020,815 MAGNOLIA WAY NW,102,Vine City,L,33.75823,-84.41418,
BURGLARY,201361371,05/15/2020,954 FAIR ST SW,104,Ashview Heights,T,33.74887,-84.41883,
AGG ASSAULT,201361412,05/15/2020,3657 MARTIN L KING JR DR NW,111,Adamsville,H,33.76208,-84.5076,
LARCENY-NON VEHICLE,201361547,05/15/2020,3048 MIDDLETON RD NW,111,,I,33.75289,-84.48935,
AGG ASSAULT,201361593,05/15/2020,2619 DONALD LEE HOLLOWELL PKWY NW,109,Center Hill,J,33.77579,-84.47254,
AGG ASSAULT,201361729,05/15/2020,136 VINE ST NW,102,Vine City,L,33.75831,-84.40799,
LARCENY-FROM VEHICLE,201360602,05/15/2020,369 MCDANIEL ST SW,101,The Villages at Castleberry Hill,T,33.74505,-84.40523,
AUTO THEFT,201361009,05/15/2020,815 MAGNOLIA WAY NW,102,Vine City,L,33.75823,-84.41418,
BURGLARY,201361371,05/15/2020,954 FAIR ST SW,104,Ashview Heights,T,33.74887,-84.41883,
AGG ASSAULT,201361412,05/15/2020,3657 MARTIN L KING JR DR NW,111,Adamsville,H,33.76208,-84.5076,
LARCENY-NON VEHICLE,201361547,05/15/2020,3048 MIDDLETON RD NW,111,,I,33.75289,-84.48935,
AGG ASSAULT,201361593,05/15/2020,2619 DONALD LEE HOLLOWELL PKWY NW,109,Center Hill,J,33.77579,-84.47254,
AGG ASSAULT,201361729,05/15/2020,136 VINE ST NW,102,Vine City,L,33.75831,-84.40799,
LARCENY-FROM VEHICLE,201360602,05/15/2020,369 MCDANIEL ST SW,101,The Villages at Castleberry Hill,T,33.74505,-84.40523,
AUTO THEFT,201361009,05/15/2020,815 MAGNOLIA WAY NW,102,Vine City,L,33.75823,-84.41418,
BURGLARY,201361371,05/15/2020,954 FAIR ST SW,104,Ashview Heights,T,33.74887,-84.41883,
AGG ASSAULT,201361412,05/15/2020,3657 MARTIN L KING JR DR NW,111,Adamsville,H,33.76208,-84.5076,
LARCENY-NON VEHICLE,201361547,05/15/2020,3048 MIDDLETON RD NW,111,,I,33.75289,-84.48935,
AGG ASSAULT,201361593,05/15/2020,2619 DONALD LEE HOLLOWELL PKWY NW,109,Center Hill,J,33.77579,-84.47254,
AGG ASSAULT,201361729,05/15/2020,136 VINE ST NW,102,Vine City,L,33.75831,-84.40799,
LARCENY-NON VEHICLE,201350202,05/14/2020,516 MAGNOLIA ST NW,102,Vine City,L,33.75794,-84.40449,
LARCENY-FROM VEHICLE,201350630,05/14/2020,60 PASCHAL BLVD NW,102,Vine City,L,33.75783,-84.41419,
LARCENY-FROM VEHICLE,201350894,05/14/2020,953 MARTIN L KING JR DR NW,105,Washington Park,K,33.75494,-84.41879,
LARCENY-FROM VEHICLE,201351172,05/14/2020,62 HARWELL RD NW,111,,I,33.7538,-84.493,
LARCENY-NON VEHICLE,201350202,05/14/2020,516 MAGNOLIA ST NW,102,Vine City,L,33.75794,-84.40449,
LARCENY-FROM VEHICLE,201350630,05/14/2020,60 PASCHAL BLVD NW,102,Vine City,L,33.75783,-84.41419,
LARCENY-FROM VEHICLE,201350894,05/14/2020,953 MARTIN L KING JR DR NW,105,Washington Park,K,33.75494,-84.41879,
LARCENY-FROM VEHICLE,201351172,05/14/2020,62 HARWELL RD NW,111,,I,33.7538,-84.493,
LARCENY-NON VEHICLE,201350202,05/14/2020,516 MAGNOLIA ST NW,102,Vine City,L,33.75794,-84.40449,
LARCENY-FROM VEHICLE,201350630,05/14/2020,60 PASCHAL BLVD NW,102,Vine City,L,33.75783,-84.41419,
LARCENY-FROM VEHICLE,201350894,05/14/2020,953 MARTIN L KING JR DR NW,105,Washington Park,K,33.75494,-84.41879,
LARCENY-FROM VEHICLE,201351172,05/14/2020,62 HARWELL RD NW,111,,I,33.7538,-84.493,
LARCENY-NON VEHICLE,201350202,05/14/2020,516 MAGNOLIA ST NW,102,Vine City,L,33.75794,-84.40449,
LARCENY-FROM VEHICLE,201350630,05/14/2020,60 PASCHAL BLVD NW,102,Vine City,L,33.75783,-84.41419,
LARCENY-FROM VEHICLE,201350894,05/14/2020,953 MARTIN L KING JR DR NW,105,Washington Park,K,33.75494,-84.41879,
LARCENY-FROM VEHICLE,201351172,05/14/2020,62 HARWELL RD NW,111,,I,33.7538,-84.493,
LARCENY-NON VEHICLE,201350202,05/14/2020,516 MAGNOLIA ST NW,102,Vine City,L,33.75794,-84.40449,
LARCENY-FROM VEHICLE,201350630,05/14/2020,60 PASCHAL BLVD NW,102,Vine City,L,33.75783,-84.41419,
LARCENY-FROM VEHICLE,201350894,05/14/2020,953 MARTIN L KING JR DR NW,105,Washington Park,K,33.75494,-84.41879,
LARCENY-FROM VEHICLE,201351172,05/14/2020,62 HARWELL RD NW,111,,I,33.7538,-84.493,
LARCENY-NON VEHICLE,201350202,05/14/2020,516 MAGNOLIA ST NW,102,Vine City,L,33.75794,-84.40449,
LARCENY-FROM VEHICLE,201350630,05/14/2020,60 PASCHAL BLVD NW,102,Vine City,L,33.75783,-84.41419,
LARCENY-FROM VEHICLE,201350894,05/14/2020,953 MARTIN L KING JR DR NW,105,Washington Park,K,33.75494,-84.41879,
LARCENY-FROM VEHICLE,201351172,05/14/2020,62 HARWELL RD NW,111,,I,33.7538,-84.493,
LARCENY-NON VEHICLE,201350202,05/14/2020,516 MAGNOLIA ST NW,102,Vine City,L,33.75794,-84.40449,
LARCENY-FROM VEHICLE,201350630,05/14/2020,60 PASCHAL BLVD NW,102,Vine City,L,33.75783,-84.41419,
LARCENY-FROM VEHICLE,201350894,05/14/2020,953 MARTIN L KING JR DR NW,105,Washington Park,K,33.75494,-84.41879,
LARCENY-FROM VEHICLE,201351172,05/14/2020,62 HARWELL RD NW,111,,I,33.7538,-84.493,
AGG ASSAULT,201331761,05/13/2020,146 SUNSET AVE NW,102,Vine City,L,33.75867,-84.41034,
LARCENY-FROM VEHICLE,201340352,05/13/2020,3181 DONALD LEE HOLLOWELL PKWY NW,113,Brookview Heights,G,33.78619,-84.49113,
LARCENY-NON VEHICLE,201340594,05/13/2020,1124 WESTVIEW DR SW,104,West End,T,33.74702,-84.42406,
LARCENY-FROM VEHICLE,201340610,05/13/2020,718 LAVERNE DR NW,112,Collier Heights,I,33.77465,-84.48814,
ROBBERY,201341289,05/13/2020,874 MITCHELL ST SW,101,Atlanta University Center,T,33.75329,-84.41621,
AGG ASSAULT,201331761,05/13/2020,146 SUNSET AVE NW,102,Vine City,L,33.75867,-84.41034,
LARCENY-FROM VEHICLE,201340352,05/13/2020,3181 DONALD LEE HOLLOWELL PKWY NW,113,Brookview Heights,G,33.78619,-84.49113,
LARCENY-NON VEHICLE,201340594,05/13/2020,1124 WESTVIEW DR SW,104,West End,T,33.74702,-84.42406,
LARCENY-FROM VEHICLE,201340610,05/13/2020,718 LAVERNE DR NW,112,Collier Heights,I,33.77465,-84.48814,
ROBBERY,201341289,05/13/2020,874 MITCHELL ST SW,101,Atlanta University Center,T,33.75329,-84.41621,
AGG ASSAULT,201331761,05/13/2020,146 SUNSET AVE NW,102,Vine City,L,33.75867,-84.41034,
LARCENY-FROM VEHICLE,201340352,05/13/2020,3181 DONALD LEE HOLLOWELL PKWY NW,113,Brookview Heights,G,33.78619,-84.49113,
LARCENY-NON VEHICLE,201340594,05/13/2020,1124 WESTVIEW DR SW,104,West End,T,33.74702,-84.42406,
LARCENY-FROM VEHICLE,201340610,05/13/2020,718 LAVERNE DR NW,112,Collier Heights,I,33.77465,-84.48814,
ROBBERY,201341289,05/13/2020,874 MITCHELL ST SW,101,Atlanta University Center,T,33.75329,-84.41621,
AGG ASSAULT,201331761,05/13/2020,146 SUNSET AVE NW,102,Vine City,L,33.75867,-84.41034,
LARCENY-FROM VEHICLE,201340352,05/13/2020,3181 DONALD LEE HOLLOWELL PKWY NW,113,Brookview Heights,G,33.78619,-84.49113,
LARCENY-NON VEHICLE,201340594,05/13/2020,1124 WESTVIEW DR SW,104,West End,T,33.74702,-84.42406,
LARCENY-FROM VEHICLE,201340610,05/13/2020,718 LAVERNE DR NW,112,Collier Heights,I,33.77465,-84.48814,
ROBBERY,201341289,05/13/2020,874 MITCHELL ST SW,101,Atlanta University Center,T,33.75329,-84.41621,
AGG ASSAULT,201331761,05/13/2020,146 SUNSET AVE NW,102,Vine City,L,33.75867,-84.41034,
LARCENY-FROM VEHICLE,201340352,05/13/2020,3181 DONALD LEE HOLLOWELL PKWY NW,113,Brookview Heights,G,33.78619,-84.49113,
LARCENY-NON VEHICLE,201340594,05/13/2020,1124 WESTVIEW DR SW,104,West End,T,33.74702,-84.42406,
LARCENY-FROM VEHICLE,201340610,05/13/2020,718 LAVERNE DR NW,112,Collier Heights,I,33.77465,-84.48814,
ROBBERY,201341289,05/13/2020,874 MITCHELL ST SW,101,Atlanta University Center,T,33.75329,-84.41621,
AGG ASSAULT,201331761,05/13/2020,146 SUNSET AVE NW,102,Vine City,L,33.75867,-84.41034,
LARCENY-FROM VEHICLE,201340352,05/13/2020,3181 DONALD LEE HOLLOWELL PKWY NW,113,Brookview Heights,G,33.78619,-84.49113,
LARCENY-NON VEHICLE,201340594,05/13/2020,1124 WESTVIEW DR SW,104,West End,T,33.74702,-84.42406,
LARCENY-FROM VEHICLE,201340610,05/13/2020,718 LAVERNE DR NW,112,Collier Heights,I,33.77465,-84.48814,
ROBBERY,201341289,05/13/2020,874 MITCHELL ST SW,101,Atlanta University Center,T,33.75329,-84.41621,
AGG ASSAULT,201331761,05/13/2020,146 SUNSET AVE NW,102,Vine City,L,33.75867,-84.41034,
LARCENY-FROM VEHICLE,201340352,05/13/2020,3181 DONALD LEE HOLLOWELL PKWY NW,113,Brookview Heights,G,33.78619,-84.49113,
LARCENY-NON VEHICLE,201340594,05/13/2020,1124 WESTVIEW DR SW,104,West End,T,33.74702,-84.42406,
LARCENY-FROM VEHICLE,201340610,05/13/2020,718 LAVERNE DR NW,112,Collier Heights,I,33.77465,-84.48814,
ROBBERY,201341289,05/13/2020,874 MITCHELL ST SW,101,Atlanta University Center,T,33.75329,-84.41621,
AGG ASSAULT,201330385,05/12/2020,2000 CHICAGO AVE NW,107,Grove Park,J,33.7649,-84.45248,
AUTO THEFT,201330907,05/12/2020,3676 BOLFAIR DR NW,114,Carroll Heights,H,33.77867,-84.50813,
LARCENY-FROM VEHICLE,201331163,05/12/2020,1220 GUN CLUB RD NW,110,Almond Park,G,33.78752,-84.45789,
AUTO THEFT,201331326,05/12/2020,1981 JOSEPH E BOONE BLVD NW,107,Grove Park,J,33.76486,-84.45174,
LARCENY-NON VEHICLE,201331428,05/12/2020,1658 RANDEE ST NW,113,Bolton Hills,G,33.80011,-84.48536,
LARCENY-FROM VEHICLE,201331474,05/12/2020,1140 DONALD LEE HOLLOWELL PKWY NW @MADDOX PARK,106,Bankhead,K,33.76906,-84.42425,
AGG ASSAULT,201330385,05/12/2020,2000 CHICAGO AVE NW,107,Grove Park,J,33.7649,-84.45248,
AUTO THEFT,201330907,05/12/2020,3676 BOLFAIR DR NW,114,Carroll Heights,H,33.77867,-84.50813,
LARCENY-FROM VEHICLE,201331163,05/12/2020,1220 GUN CLUB RD NW,110,Almond Park,G,33.78752,-84.45789,
AUTO THEFT,201331326,05/12/2020,1981 JOSEPH E BOONE BLVD NW,107,Grove Park,J,33.76486,-84.45174,
LARCENY-NON VEHICLE,201331428,05/12/2020,1658 RANDEE ST NW,113,Bolton Hills,G,33.80011,-84.48536,
LARCENY-FROM VEHICLE,201331474,05/12/2020,1140 DONALD LEE HOLLOWELL PKWY NW @MADDOX PARK,106,Bankhead,K,33.76906,-84.42425,
AGG ASSAULT,201330385,05/12/2020,2000 CHICAGO AVE NW,107,Grove Park,J,33.7649,-84.45248,
AUTO THEFT,201330907,05/12/2020,3676 BOLFAIR DR NW,114,Carroll Heights,H,33.77867,-84.50813,
LARCENY-FROM VEHICLE,201331163,05/12/2020,1220 GUN CLUB RD NW,110,Almond Park,G,33.78752,-84.45789,
AUTO THEFT,201331326,05/12/2020,1981 JOSEPH E BOONE BLVD NW,107,Grove Park,J,33.76486,-84.45174,
LARCENY-NON VEHICLE,201331428,05/12/2020,1658 RANDEE ST NW,113,Bolton Hills,G,33.80011,-84.48536,
LARCENY-FROM VEHICLE,201331474,05/12/2020,1140 DONALD LEE HOLLOWELL PKWY NW @MADDOX PARK,106,Bankhead,K,33.76906,-84.42425,
AGG ASSAULT,201330385,05/12/2020,2000 CHICAGO AVE NW,107,Grove Park,J,33.7649,-84.45248,
AUTO THEFT,201330907,05/12/2020,3676 BOLFAIR DR NW,114,Carroll Heights,H,33.77867,-84.50813,
LARCENY-FROM VEHICLE,201331163,05/12/2020,1220 GUN CLUB RD NW,110,Almond Park,G,33.78752,-84.45789,
AUTO THEFT,201331326,05/12/2020,1981 JOSEPH E BOONE BLVD NW,107,Grove Park,J,33.76486,-84.45174,
LARCENY-NON VEHICLE,201331428,05/12/2020,1658 RANDEE ST NW,113,Bolton Hills,G,33.80011,-84.48536,
LARCENY-FROM VEHICLE,201331474,05/12/2020,1140 DONALD LEE HOLLOWELL PKWY NW @MADDOX PARK,106,Bankhead,K,33.76906,-84.42425,
AGG ASSAULT,201330385,05/12/2020,2000 CHICAGO AVE NW,107,Grove Park,J,33.7649,-84.45248,
AUTO THEFT,201330907,05/12/2020,3676 BOLFAIR DR NW,114,Carroll Heights,H,33.77867,-84.50813,
LARCENY-FROM VEHICLE,201331163,05/12/2020,1220 GUN CLUB RD NW,110,Almond Park,G,33.78752,-84.45789,
AUTO THEFT,201331326,05/12/2020,1981 JOSEPH E BOONE BLVD NW,107,Grove Park,J,33.76486,-84.45174,
LARCENY-NON VEHICLE,201331428,05/12/2020,1658 RANDEE ST NW,113,Bolton Hills,G,33.80011,-84.48536,
LARCENY-FROM VEHICLE,201331474,05/12/2020,1140 DONALD LEE HOLLOWELL PKWY NW @MADDOX PARK,106,Bankhead,K,33.76906,-84.42425,
AGG ASSAULT,201330385,05/12/2020,2000 CHICAGO AVE NW,107,Grove Park,J,33.7649,-84.45248,
AUTO THEFT,201330907,05/12/2020,3676 BOLFAIR DR NW,114,Carroll Heights,H,33.77867,-84.50813,
LARCENY-FROM VEHICLE,201331163,05/12/2020,1220 GUN CLUB RD NW,110,Almond Park,G,33.78752,-84.45789,
AUTO THEFT,201331326,05/12/2020,1981 JOSEPH E BOONE BLVD NW,107,Grove Park,J,33.76486,-84.45174,
LARCENY-NON VEHICLE,201331428,05/12/2020,1658 RANDEE ST NW,113,Bolton Hills,G,33.80011,-84.48536,
LARCENY-FROM VEHICLE,201331474,05/12/2020,1140 DONALD LEE HOLLOWELL PKWY NW @MADDOX PARK,106,Bankhead,K,33.76906,-84.42425,
AGG ASSAULT,201330385,05/12/2020,2000 CHICAGO AVE NW,107,Grove Park,J,33.7649,-84.45248,
AUTO THEFT,201330907,05/12/2020,3676 BOLFAIR DR NW,114,Carroll Heights,H,33.77867,-84.50813,
LARCENY-FROM VEHICLE,201331163,05/12/2020,1220 GUN CLUB RD NW,110,Almond Park,G,33.78752,-84.45789,
AUTO THEFT,201331326,05/12/2020,1981 JOSEPH E BOONE BLVD NW,107,Grove Park,J,33.76486,-84.45174,
LARCENY-NON VEHICLE,201331428,05/12/2020,1658 RANDEE ST NW,113,Bolton Hills,G,33.80011,-84.48536,
LARCENY-FROM VEHICLE,201331474,05/12/2020,1140 DONALD LEE HOLLOWELL PKWY NW @MADDOX PARK,106,Bankhead,K,33.76906,-84.42425,
AGG ASSAULT,201320362,05/11/2020,241 CHAPPELL RD NW,105,Hunter Hills,K,33.76169,-84.4332,
LARCENY-FROM VEHICLE,201320481,05/11/2020,2090 MARIETTA BLVD NW,103,Bolton,D,33.81229,-84.43996,
AUTO THEFT,201320561,05/11/2020,2437 BELLVIEW AVE NW,109,Center Hill,J,33.77756,-84.46709,
LARCENY-NON VEHICLE,201320784,05/11/2020,2045 DONALD LEE HOLLOWELL PKWY NW,107,Grove Park,J,33.7774,-84.45214,
AUTO THEFT,201321118,05/11/2020,AGNES JONES PL SW / WESTVIEW DR SW,104,Ashview Heights,T,33.74798,-84.42137,
AGG ASSAULT,201320362,05/11/2020,241 CHAPPELL RD NW,105,Hunter Hills,K,33.76169,-84.4332,
LARCENY-FROM VEHICLE,201320481,05/11/2020,2090 MARIETTA BLVD NW,103,Bolton,D,33.81229,-84.43996,
AUTO THEFT,201320561,05/11/2020,2437 BELLVIEW AVE NW,109,Center Hill,J,33.77756,-84.46709,
LARCENY-NON VEHICLE,201320784,05/11/2020,2045 DONALD LEE HOLLOWELL PKWY NW,107,Grove Park,J,33.7774,-84.45214,
AUTO THEFT,201321118,05/11/2020,AGNES JONES PL SW / WESTVIEW DR SW,104,Ashview Heights,T,33.74798,-84.42137,
AGG ASSAULT,201320362,05/11/2020,241 CHAPPELL RD NW,105,Hunter Hills,K,33.76169,-84.4332,
LARCENY-FROM VEHICLE,201320481,05/11/2020,2090 MARIETTA BLVD NW,103,Bolton,D,33.81229,-84.43996,
AUTO THEFT,201320561,05/11/2020,2437 BELLVIEW AVE NW,109,Center Hill,J,33.77756,-84.46709,
LARCENY-NON VEHICLE,201320784,05/11/2020,2045 DONALD LEE HOLLOWELL PKWY NW,107,Grove Park,J,33.7774,-84.45214,
AUTO THEFT,201321118,05/11/2020,AGNES JONES PL SW / WESTVIEW DR SW,104,Ashview Heights,T,33.74798,-84.42137,
AGG ASSAULT,201320362,05/11/2020,241 CHAPPELL RD NW,105,Hunter Hills,K,33.76169,-84.4332,
LARCENY-FROM VEHICLE,201320481,05/11/2020,2090 MARIETTA BLVD NW,103,Bolton,D,33.81229,-84.43996,
AUTO THEFT,201320561,05/11/2020,2437 BELLVIEW AVE NW,109,Center Hill,J,33.77756,-84.46709,
LARCENY-NON VEHICLE,201320784,05/11/2020,2045 DONALD LEE HOLLOWELL PKWY NW,107,Grove Park,J,33.7774,-84.45214,
AUTO THEFT,201321118,05/11/2020,AGNES JONES PL SW / WESTVIEW DR SW,104,Ashview Heights,T,33.74798,-84.42137,
AGG ASSAULT,201320362,05/11/2020,241 CHAPPELL RD NW,105,Hunter Hills,K,33.76169,-84.4332,
LARCENY-FROM VEHICLE,201320481,05/11/2020,2090 MARIETTA BLVD NW,103,Bolton,D,33.81229,-84.43996,
AUTO THEFT,201320561,05/11/2020,2437 BELLVIEW AVE NW,109,Center Hill,J,33.77756,-84.46709,
LARCENY-NON VEHICLE,201320784,05/11/2020,2045 DONALD LEE HOLLOWELL PKWY NW,107,Grove Park,J,33.7774,-84.45214,
AUTO THEFT,201321118,05/11/2020,AGNES JONES PL SW / WESTVIEW DR SW,104,Ashview Heights,T,33.74798,-84.42137,
AGG ASSAULT,201320362,05/11/2020,241 CHAPPELL RD NW,105,Hunter Hills,K,33.76169,-84.4332,
LARCENY-FROM VEHICLE,201320481,05/11/2020,2090 MARIETTA BLVD NW,103,Bolton,D,33.81229,-84.43996,
AUTO THEFT,201320561,05/11/2020,2437 BELLVIEW AVE NW,109,Center Hill,J,33.77756,-84.46709,
LARCENY-NON VEHICLE,201320784,05/11/2020,2045 DONALD LEE HOLLOWELL PKWY NW,107,Grove Park,J,33.7774,-84.45214,
AUTO THEFT,201321118,05/11/2020,AGNES JONES PL SW / WESTVIEW DR SW,104,Ashview Heights,T,33.74798,-84.42137,
AGG ASSAULT,201320362,05/11/2020,241 CHAPPELL RD NW,105,Hunter Hills,K,33.76169,-84.4332,
LARCENY-FROM VEHICLE,201320481,05/11/2020,2090 MARIETTA BLVD NW,103,Bolton,D,33.81229,-84.43996,
AUTO THEFT,201320561,05/11/2020,2437 BELLVIEW AVE NW,109,Center Hill,J,33.77756,-84.46709,
LARCENY-NON VEHICLE,201320784,05/11/2020,2045 DONALD LEE HOLLOWELL PKWY NW,107,Grove Park,J,33.7774,-84.45214,
AUTO THEFT,201321118,05/11/2020,AGNES JONES PL SW / WESTVIEW DR SW,104,Ashview Heights,T,33.74798,-84.42137,
AGG ASSAULT,201310228,05/10/2020,WADLEY ST NW / VERBENA ST NW,108,Dixie Hills,J,33.75506,-84.45811,
LARCENY-NON VEHICLE,201310596,05/10/2020,2615 DONALD LEE HOLLOWELL PKWY NW,109,Center Hill,J,33.7762,-84.47236,
AGG ASSAULT,201310607,05/10/2020,1647 NEKOMA ST NW,107,Grove Park,J,33.76703,-84.44157,
ROBBERY,201310625,05/10/2020,213 FAIRBURN RD NW @FAIRBURN GORDON APT,111,Adamsville,H,33.76132,-84.50395,
AGG ASSAULT,201310832,05/10/2020,987 ASHBY GRV SW,104,Ashview Heights,T,33.75009,-84.41985,
AGG ASSAULT,201310994,05/10/2020,3601 MARTIN L KING JR DR NW,111,Adamsville,H,33.75961,-84.50546,
LARCENY-NON VEHICLE,201311291,05/10/2020,835 MARTIN L KING JR DR NW,102,Vine City,L,33.75504,-84.41457,
BURGLARY,201311619,05/10/2020,1927 DETROIT AVE NW,107,Grove Park,J,33.76724,-84.44994,
BURGLARY,201311657,05/10/2020,427 BOLTON RD NW,114,Fairburn Heights,H,33.76606,-84.50924,
AUTO THEFT,201311761,05/10/2020,1720 MARTIN L KING JR DR SW,104,Mozley Park,K,33.75083,-84.44341,
AGG ASSAULT,201310228,05/10/2020,WADLEY ST NW / VERBENA ST NW,108,Dixie Hills,J,33.75506,-84.45811,
LARCENY-NON VEHICLE,201310596,05/10/2020,2615 DONALD LEE HOLLOWELL PKWY NW,109,Center Hill,J,33.7762,-84.47236,
AGG ASSAULT,201310607,05/10/2020,1647 NEKOMA ST NW,107,Grove Park,J,33.76703,-84.44157,
ROBBERY,201310625,05/10/2020,213 FAIRBURN RD NW @FAIRBURN GORDON APT,111,Adamsville,H,33.76132,-84.50395,
AGG ASSAULT,201310832,05/10/2020,987 ASHBY GRV SW,104,Ashview Heights,T,33.75009,-84.41985,
AGG ASSAULT,201310994,05/10/2020,3601 MARTIN L KING JR DR NW,111,Adamsville,H,33.75961,-84.50546,
LARCENY-NON VEHICLE,201311291,05/10/2020,835 MARTIN L KING JR DR NW,102,Vine City,L,33.75504,-84.41457,
BURGLARY,201311619,05/10/2020,1927 DETROIT AVE NW,107,Grove Park,J,33.76724,-84.44994,
BURGLARY,201311657,05/10/2020,427 BOLTON RD NW,114,Fairburn Heights,H,33.76606,-84.50924,
AUTO THEFT,201311761,05/10/2020,1720 MARTIN L KING JR DR SW,104,Mozley Park,K,33.75083,-84.44341,
